rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
539	400	0.00054268184	0.030987059	0.0067651655	0.064036058	0.0035906638	1	1	1	1	1	1	1	1	0.98547214	0.44467619	0.14984757	0.066214278	0.41227148	0.90949199
540	400	5.1463893e-06	0.13086588	0.018932164	0.11132255	0.018945785	1	1	1	1	1	1	1	0	1.6676613	0.71005738	0.3221158	0.12728711	1.13117	1.1504266
541	400	0.00016934978	0.033565831	0.0076786012	0.035016912	0.010672596	1	1	1	1	1	1	1	1	1.1056416	0.50336577	0.17369034	0.096605839	0.72129835	1.035368
542	400	0.00022658168	0.028218739	0.0054653172	0.037444491	0.0046346206	1	1	1	1	1	1	1	1	1.0942364	0.42316414	0.17480452	0.091199663	0.62463717	1.0274578
543	400	5.2847441e-05	0.08533087	0.012388735	0.071134352	0.017513658	1	0	1	1	1	1	1	1	1.378579	0.61618303	0.24292795	0.11560431	0.62361335	0.94923339
544	400	9.4602866e-05	0.047576772	0.00514387	0.045490678	0.0067482409	1	1	1	1	1	1	1	1	1.3412187	0.58069501	0.21743668	0.10303597	0.58573943	1.0249194
545	400	9.4602866e-05	0.026141262	0.0059721945	0.035336144	0.005780412	1	1	1	1	1	1	1	1	1.2406223	0.47027387	0.17696741	0.089970218	0.48114114	0.99003264
546	400	0.00054268184	0.028626901	0.0085875114	0.056463359	0.006436409	1	1	1	1	1	1	1	1	0.95292453	0.43082025	0.17166219	0.080373392	0.37570085	0.86496249
547	400	0.00012657399	0.012467077	0.0035508279	0.025186404	0.0091511606	1	1	1	1	1	1	1	1	1.2747395	0.44361236	0.23669672	0.080990661	0.37473294	1.0294633
548	400	0.00072608164	0.032358816	0.0089200928	0.062932028	0.0060764657	1	1	1	0	1	1	1	1	1.1218635	0.42753547	0.20176414	0.063927765	0.33829151	0.86805231
549	400	0.0012997678	0.026057302	0.015514652	0.088352707	0.013591333	1	0	1	0	1	0	1	0	0.9184097	0.30766786	0.15685498	0.051334664	0.2871436	0.86090308
550	400	0.00022658168	0.013838966	0.003440584	0.020397008	0.003582892	1	1	1	1	1	1	1	1	1.1654261	0.38803397	0.18371749	0.076348877	0.46806489	0.90895629
551	400	0.0023267307	0.12029475	0.018185166	0.12561325	0.017354	1	1	0	0	1	0	0	0	0.90442999	0.33481464	0.13728255	0.058089583	0.92211755	0.76079601
552	400	0.00054268184	0.070612939	0.0028219219	0.11402501	0.0066149809	1	1	1	1	1	1	1	1	1.08669	0.35538124	0.19436016	0.05657666	0.23856821	1.0622797
553	400	0.00030315515	0.051996824	0.013269107	0.046231683	0.013235238	1	1	1	0	1	1	1	0	1.0627628	0.42542636	0.15699444	0.082814052	0.73809162	0.78597042
554	400	0.00030315515	0.074746989	0.0065250867	0.13887524	0.0090349291	1	1	0	0	1	1	0	1	1.0321813	0.38626011	0.18629817	0.07419091	0.040348185	1.1712475
555	400	7.070728e-05	0.11217691	0.0020974875	0.11745883	0.0030434001	1	1	0	1	1	1	1	1	1.2607721	0.46594207	0.17587563	0.093434083	1.0398845	0.92834072
556	400	0.00016934978	0.025505061	0.012553108	0.032316129	0.018836178	1	1	1	1	1	0	1	1	1.0330964	0.4473103	0.15345173	0.082701665	0.54521587	1.0091558
557	400	0.0004056067	0.019370504	0.02411082	0.023586323	0.041713341	1	1	1	1	1	1	1	0	1.1408865	0.45606679	0.16873268	0.087356949	0.58608957	0.85903069
558	400	0.00030315515	0.026813213	0.004561679	0.028299251	0.0062550849	1	1	1	1	1	1	1	1	1.217733	0.41609787	0.21802386	0.079492865	0.61365161	1.0513941
559	400	0.00016934978	0.045494988	0.0035006867	0.070326385	0.0053733128	0	1	1	1	1	1	1	1	1.1679645	0.47024719	0.16252031	0.083438166	0.54844977	1.11794
560	400	0.00030315515	0.040108998	0.0040391811	0.047742666	0.0065369344	1	1	1	1	1	1	1	1	1.2291087	0.39358118	0.18902493	0.076950394	0.65315048	1.0076343
561	400	0.00030315515	0.032798203	0.0131552	0.030875128	0.014062883	1	1	1	1	1	1	1	1	1.2427028	0.49793281	0.22363886	0.080118085	0.57587296	0.92457248
