rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
57	200	0.00012657399	0.10873624	0.034462335	0.10449409	0.054618487	1	1	1	0	1	0	1	1	1.6135662	0.73504621	0.24375527	0.14334973	0.62665401	1.3687319
58	200	0.00030315515	0.037613719	0.01444193	0.045438429	0.019868256	1	1	1	1	1	1	1	1	1.0670448	0.55573217	0.16846113	0.086562433	0.55752809	1.1236934
59	200	0.0004056067	0.060959443	0.0087595609	0.045201731	0.0074049744	1	1	1	1	1	0	1	0	1.2686729	0.42740014	0.23187564	0.10004314	0.81356177	1.0020335
60	200	7.070728e-05	0.044613559	0.0089834132	0.050351772	0.011690704	1	0	1	1	1	1	1	1	1.3419663	0.63741071	0.22747831	0.12524445	0.47844853	0.91663762
61	200	0.00016934978	0.068765593	0.0024446414	0.075332282	0.0063733274	1	1	1	1	1	1	1	1	1.2657301	0.51684602	0.22602737	0.12875901	0.8297046	1.0720447
62	200	0.00030315515	0.042701496	0.0028901752	0.11696802	0.0067562007	1	1	1	1	1	1	1	1	1.6329955	0.51451785	0.22892892	0.06946274	0.2115196	1.0964963
63	200	0.00097146156	0.021034429	0.020818378	0.02154601	0.024636234	1	0	1	1	1	1	1	0	0.98716253	0.48193563	0.15919365	0.080384857	0.59097677	0.9347799
64	200	0.00030315515	0.022991201	0.024218601	0.030144009	0.027778471	1	1	1	1	1	1	1	1	1.3459238	0.61133471	0.19380506	0.07240481	0.38606051	0.97019733
65	200	0.00022658168	0.025385653	0.0084084235	0.036449292	0.020181652	1	1	1	0	1	1	1	1	1.3432516	0.53652172	0.24672273	0.10874681	0.35673997	1.2150018
66	200	0.00016934978	0.021262723	0.014076778	0.023000195	0.01538675	1	1	1	1	1	1	1	1	1.2752968	0.50883437	0.21821482	0.10797488	0.8323481	0.89811089
67	200	0.00097146156	0.040787942	0.022199385	0.062425869	0.013806003	1	1	1	1	1	1	1	1	1.1405958	0.4992807	0.21120024	0.087564801	0.20774914	0.84413478
68	200	0.00022658168	0.026318424	0.0071224994	0.095602739	0.007698015	1	1	1	1	1	0	1	1	1.5043419	0.49976473	0.22965703	0.082623833	0.45941576	0.98915024
69	200	0.0012997678	0.048627118	0.018273845	0.020989041	0.02275754	1	0	1	1	1	1	1	0	1.3155841	0.46862758	0.21848688	0.081689124	0.56309854	0.90147242
70	200	0.00072608164	0.11262562	0.0059718432	0.21136722	0.0088709535	1	1	1	1	1	1	0	1	1.1955626	0.47879605	0.23148856	0.083461888	0.15513174	1.001102
71	200	0.0004056067	0.013798388	0.0095505713	0.019660784	0.0067302141	1	1	1	1	1	1	1	1	1.1618288	0.45008748	0.21666761	0.096085206	0.3367862	0.94923953
72	200	0.00022658168	0.046143419	0.005234269	0.074834475	0.0038368437	1	1	1	1	1	1	1	1	1.3188311	0.52708485	0.24116868	0.095462371	0.40354018	0.95836997
73	200	0.00016934978	0.041104839	0.0088711204	0.037859019	0.0059449199	1	1	1	1	1	1	1	1	1.3828098	0.66210521	0.24502312	0.10351623	0.50340224	0.84642632
74	200	0.0004056067	0.10871496	0.0052037807	0.13129703	0.0075555469	1	0	1	1	0	1	1	1	1.2075724	0.42571923	0.20514267	0.077039444	0.82804847	0.99174829
75	200	0.00054268184	0.12248855	0.0078316585	0.14348448	0.0061459944	1	1	1	1	1	1	1	1	1.2004313	0.50462215	0.22088351	0.10020452	0.96401285	0.89945922
76	200	0.00030315515	0.085323013	0.006404454	0.082023748	0.0046801794	1	1	1	1	1	1	1	1	1.2698227	0.55593639	0.1911328	0.08956284	0.64614749	0.88363874
77	200	0.00054268184	0.1133274	0.01312483	0.12518906	0.011093599	1	1	1	1	1	1	1	1	1.4345499	0.50082092	0.25346744	0.056530174	0.74717266	0.93764574
78	200	0.00022658168	0.033308016	0.015456105	0.027721635	0.026280129	1	0	1	1	1	1	1	1	1.2694967	0.58450717	0.24481577	0.11299475	0.66919789	0.99520874
79	200	0.00016934978	0.085033327	0.0071025704	0.084347253	0.0060960573	1	1	1	1	1	1	1	1	1.260807	0.49768827	0.21148564	0.10841343	0.64866754	0.96247226
80	200	0.00012657399	0.035456832	0.0059737012	0.050548899	0.011946257	1	1	1	1	1	1	1	1	1.187059	0.55370186	0.18171721	0.091537961	0.28985809	0.89345293
81	200	0.00022658168	0.024073016	0.0025158241	0.044490307	0.0021186412	1	1	1	1	1	1	1	1	1.2013026	0.45880188	0.18894756	0.082177682	0.40718177	0.98907138
82	200	0.00072608164	0.0421653	0.011025058	0.093678799	0.01138247	1	1	1	1	1	0	1	1	1.1924016	0.39892137	0.20564023	0.059409452	0.26173922	1.0292867
83	200	0.0004056067	0.019813929	0.018952707	0.013868431	0.020024332	1	1	1	0	1	0	1	0	1.2264703	0.3958887	0.21729456	0.074104569	0.55902554	0.78383324
84	200	0.00016934978	0.033497389	0.0051465669	0.055100833	0.0043317373	1	1	1	1	1	1	1	1	1.3884519	0.48088582	0.27569498	0.07502587	0.26074649	0.99096315
85	200	0.0041651097	0.12082202	0.019915972	0.080762098	0.020389984	1	0	1	1	1	1	1	1	0.85187501	0.41265287	0.1359992	0.071575528	0.76717045	0.86141009
86	200	0.00030315515	0.075175155	0.01195574	0.06269051	0.011207227	1	1	1	1	1	1	1	1	1.197546	0.5830798	0.20290317	0.13464449	0.88395255	0.79704868
87	200	9.4602866e-05	0.052877884	0.016568539	0.096236092	0.027764415	1	1	1	1	1	1	1	1	1.3839713	0.63412351	0.24107345	0.098301427	0.25952899	1.1623481
88	200	0.00030315515	0.033150399	0.0050656881	0.059740318	0.0065342976	1	1	1	1	1	1	1	1	1.2172688	0.41127966	0.17938359	0.07747724	0.44546006	1.0659295
89	200	5.2847441e-05	0.041558107	0.0066699234	0.070605909	0.0085397062	1	1	1	1	1	1	1	1	1.6092594	0.65191383	0.24809666	0.12832181	0.7940933	0.97054897
90	200	7.070728e-05	0.012902474	0.0017088204	0.022317875	0.0018349957	1	1	1	1	1	1	1	1	1.4749441	0.54327635	0.21190105	0.094566128	0.52144383	0.96676529
91	200	0.0004056067	0.04153376	0.010355309	0.020305976	0.016918016	1	1	1	1	1	0	1	1	1.2765285	0.46133859	0.24831875	0.067998136	0.58041997	0.94437586
92	200	0.00022658168	0.24894174	0.016464418	0.21918558	0.032387325	0	1	1	0	1	0	1	0	1.4167455	0.48627626	0.25067623	0.078987414	0.6528507	1.2289295
93	200	0.00016934978	0.030484836	0.0077139369	0.039282136	0.013558718	1	1	1	1	1	1	1	1	1.4105909	0.5373536	0.21141938	0.12222091	0.44679545	1.2176965
94	200	0.00022658168	0.040574193	0.0066881353	0.049337634	0.0070007096	1	1	1	1	1	1	1	1	1.1653159	0.50747906	0.1687613	0.083767357	0.24410763	0.99108286
95	200	5.2847441e-05	0.12346776	0.01199821	0.094773377	0.019065127	1	1	1	1	1	1	1	1	1.9618802	0.7074061	0.37473634	0.1565956	0.81836826	1.1476113
96	200	0.00022658168	0.043100941	0.010135342	0.043327916	0.0087995485	1	1	1	1	1	1	1	1	1.2609706	0.48199646	0.21180642	0.07428425	0.48293709	1.0355186
97	200	0.00012657399	0.091057659	0.0026144048	0.10062567	0.0066351347	0	1	1	1	1	1	1	1	1.4703945	0.57295812	0.26281214	0.10391246	0.60244541	0.99065997
98	200	0.00097146156	0.29540024	0.0097168173	0.28716457	0.0098834413	1	1	1	1	1	1	0	1	1.2214471	0.50518732	0.20313805	0.08299788	0.48425946	0.88583159
99	200	0.00054268184	0.081255754	0.0096364141	0.088603121	0.0082411827	1	1	1	1	1	0	1	1	1.2428068	0.41332722	0.19158642	0.074684153	0.31685208	0.96415249
100	200	9.4602866e-05	0.13736877	0.011746841	0.13013409	0.011348676	1	1	1	1	1	1	1	0	1.4262245	0.569695	0.24128269	0.10818165	0.54967863	1.0177592
101	200	0.0055727122	0.16589079	0.037918104	0.15482546	0.035572387	1	1	0	0	0	1	0	0	0.89316072	0.35897294	0.15461205	0.068084162	0.91869065	0.67420172
102	200	7.070728e-05	0.022439147	0.015155007	0.029258	0.016998163	1	1	1	1	1	0	1	1	1.4885993	0.56738094	0.24306207	0.099663019	0.66172998	1.1408299
103	200	5.2847441e-05	0.084265578	0.011504376	0.071383528	0.014600252	1	1	1	1	1	0	1	1	1.4556143	0.59519849	0.22557818	0.15199649	0.44089736	0.97354327
104	200	0.00022658168	0.035946651	0.0072056819	0.053564889	0.0053259476	1	1	1	1	1	1	1	1	1.1911372	0.52816609	0.19633725	0.10436984	0.27752547	1.021339
105	200	9.4602866e-05	0.058127852	0.009296047	0.089483409	0.017211746	1	1	1	1	1	1	1	1	1.3966356	0.60750443	0.22404313	0.12283011	0.84934686	1.0383072
106	200	0.00012657399	0.034274925	0.0017175278	0.05064885	0.0021394168	1	1	1	1	1	1	1	1	1.4015816	0.54908755	0.21095384	0.124163	0.54547807	1.0017072
107	200	0.00030315515	0.042259779	0.0025456389	0.046425693	0.0019473441	1	1	1	1	1	1	1	1	1.4407805	0.52252072	0.22442444	0.085470662	0.55688091	1.0756148
108	200	9.4602866e-05	0.027681828	0.024838994	0.040011021	0.039409794	1	0	1	1	1	1	1	0	1.447185	0.61035684	0.2453457	0.11499673	0.50370067	1.0483308
109	200	0.00072608164	0.023262523	0.014542985	0.016307691	0.015373096	1	1	1	1	1	1	1	1	0.9368288	0.50007863	0.16512992	0.092437249	0.55398009	0.83217963
110	200	0.00016934978	0.049475187	0.0066321074	0.099868109	0.0059374616	1	1	1	1	1	1	1	1	1.4168481	0.56461612	0.23216958	0.068651656	0.44149953	0.95590797
111	200	0.00016934978	0.12636984	0.0059772073	0.13502498	0.0085122807	1	1	1	1	1	1	1	1	1.4382161	0.56115363	0.28492441	0.093132235	1.1121496	1.1118253
112	200	9.4602866e-05	0.10033487	0.016108496	0.10589737	0.021311494	1	1	1	1	1	1	1	1	1.4794744	0.71535251	0.19113296	0.095069556	0.66864008	1.1573351
113	200	0.00012657399	0.021926248	0.025333333	0.06091834	0.023641149	1	1	1	1	1	1	1	1	1.4502965	0.56355777	0.22903237	0.10026488	0.30719575	1.0081506
114	200	3.9498791e-05	0.04352378	0.0064142858	0.065971569	0.0081196597	1	1	1	1	1	1	1	1	1.4944678	0.72828086	0.24564505	0.1357895	0.60735165	0.96173887
115	200	0.00022658168	0.1171057	0.0031295901	0.12448214	0.0040532122	1	1	1	1	1	1	1	1	1.5657831	0.51609545	0.26188264	0.066618535	0.89493651	1.0016211
116	200	0.00072608164	0.029675891	0.015518493	0.028463518	0.015983183	1	0	1	1	1	1	1	0	1.179673	0.42361632	0.18597315	0.083190487	0.61722809	0.8712667
117	200	0.0012997678	0.059369248	0.0045771259	0.090629996	0.0050327469	0	1	1	1	0	0	1	1	1.0486794	0.33545189	0.19823397	0.051985896	0.64226076	0.94173221
118	200	0.0004056067	0.027838835	0.0077367203	0.040267022	0.0069700715	1	1	1	1	1	1	1	1	1.1880641	0.49736878	0.18831057	0.095785539	0.50815929	1.037592
119	200	0.0012997678	0.015869646	0.014646752	0.028010382	0.015986671	1	1	1	1	1	0	1	0	0.96944016	0.44278585	0.1762785	0.082399965	0.31173078	0.85430531
120	200	0.00016934978	0.14399678	0.0034756544	0.14497192	0.0049960021	1	1	1	1	1	1	1	1	1.2882085	0.46885833	0.17905223	0.074835173	0.76136716	1.0307374
121	200	9.4602866e-05	0.037749375	0.0043196133	0.066033522	0.0073035563	1	1	1	1	1	1	1	1	1.5110144	0.49663446	0.22974436	0.089842341	0.5207365	1.1149842
122	200	0.00054268184	0.02429466	0.0067022927	0.02684141	0.0073223106	1	1	1	1	1	1	1	1	1.0967609	0.46555198	0.18265289	0.08802588	0.66809238	1.036953
123	200	7.070728e-05	0.063121211	0.019322849	0.060056908	0.021108493	1	1	1	1	1	1	1	1	1.296488	0.63920307	0.20877957	0.097042791	0.87686335	1.041107
124	200	0.00016934978	0.098133844	0.005627127	0.093334962	0.0058097809	1	1	1	1	1	1	1	1	1.2137279	0.4721546	0.20272219	0.089401417	0.46606491	1.0282302
125	200	0.00072608164	0.026744407	0.0066251072	0.020849566	0.0054394004	1	1	1	1	1	1	1	1	1.1050091	0.41085152	0.22317239	0.083019043	0.63314365	0.93456348
126	200	7.070728e-05	0.069374984	0.0066695595	0.083842304	0.0079546634	1	1	1	1	1	1	1	1	1.4613512	0.59792417	0.1935781	0.098419155	0.64178512	1.1054164
127	200	2.9521854e-05	0.045673917	0.010166336	0.079676	0.017160664	1	1	1	1	1	1	1	1	1.6614769	0.7116864	0.26487865	0.11577966	0.60122054	1.0549724
128	200	0.00016934978	0.061675139	0.015092772	0.070090368	0.013933331	1	1	1	1	1	1	1	1	1.4948652	0.75168022	0.26880971	0.12946127	0.68759229	0.90093837
129	200	0.00072608164	0.066881121	0.018524216	0.063069767	0.019112705	1	1	1	1	1	1	1	1	1.4673812	0.46722186	0.24040296	0.099564401	0.39883265	0.96098686
130	200	0.00016934978	0.030407457	0.0028930563	0.03408835	0.0012201614	1	1	1	1	1	1	1	1	1.2101336	0.53551772	0.22641855	0.11180834	0.5457047	0.99265249
131	200	0.00022658168	0.044086259	0.021859281	0.056716528	0.020684917	1	1	1	1	0	1	0	1	1.2069644	0.43202253	0.21044004	0.084885476	0.35286596	0.86593299
132	200	9.4602866e-05	0.03626904	0.0060454414	0.073848058	0.010646973	1	1	1	1	1	1	1	1	1.5911035	0.68311603	0.29286015	0.11994686	0.14297679	1.0334657
133	200	0.0004056067	0.066250193	0.0091584907	0.060172701	0.007455966	1	1	1	1	1	1	1	1	1.2578201	0.45857878	0.22672276	0.087911273	0.56666612	0.95017773
134	200	0.00012657399	0.090526328	0.016006825	0.1297714	0.026781384	1	1	1	1	1	1	1	1	1.454707	0.58233186	0.25131107	0.12396702	0.61562336	1.1983467
135	200	0.00022658168	0.026257944	0.0079413458	0.031662289	0.0099140996	1	1	1	1	1	1	1	1	1.1195994	0.5268304	0.18264497	0.13254622	0.42277762	1.202012
136	200	9.4602866e-05	0.074543059	0.0047029539	0.081889677	0.0090769016	1	1	1	1	1	1	1	1	1.3863361	0.55375768	0.2326008	0.14075591	0.76233285	1.0753414
137	200	0.00054268184	0.048712054	0.010847525	0.031716978	0.0092956651	1	1	1	1	1	1	1	1	1.2677289	0.44293545	0.23134902	0.066525179	0.73895871	0.8818902
138	200	0.00030315515	0.11239356	0.022644481	0.15392071	0.027846904	1	1	1	0	1	1	1	1	1.4782344	0.52295285	0.21714264	0.074268594	0.98930321	0.80758521
139	200	0.00022658168	0.14132393	0.0077697832	0.19132312	0.011361374	0	1	1	1	0	1	1	1	1.3422333	0.48676361	0.23266588	0.091205061	0.89877514	0.92789116
140	200	0.00012657399	0.034099533	0.010611646	0.037285255	0.012478088	1	1	1	1	1	1	1	0	1.348915	0.61720138	0.23052501	0.11945181	0.53021609	0.94747168
141	200	0.00022658168	0.13724541	0.02084844	0.13621765	0.025797381	1	1	1	1	1	1	1	1	1.2811452	0.57464281	0.20209444	0.098443317	0.45243424	1.0274068
142	200	0.00012657399	0.033714197	0.0088675004	0.087704214	0.012453524	1	1	1	1	1	0	1	0	1.6736683	0.52866783	0.27886425	0.11006387	0.42041027	1.0431926
143	200	0.00012657399	0.020481351	0.0073512146	0.03305074	0.010032973	1	1	1	1	1	1	1	1	1.3486196	0.53505162	0.22829007	0.097456806	0.57423747	0.9701
144	200	0.0099757819	0.10728371	0.02741371	0.10401241	0.019171173	1	1	0	1	1	0	0	0	1.0676888	0.41228182	0.10635446	0.05571712	0.85412082	0.9056582
145	200	1.6491619e-05	0.055970113	0.011010652	0.057401655	0.013315308	1	1	1	1	1	1	1	1	1.5645679	0.68629575	0.26160831	0.13899291	0.83342966	1.0062817
146	200	9.4602866e-05	0.085044375	0.010318446	0.10179432	0.0091870685	1	1	1	1	1	1	1	1	1.7252933	0.73292802	0.32219398	0.13261966	0.5700577	0.90392692
147	200	0.00012657399	0.031821788	0.0078169021	0.03336824	0.0073931464	1	1	1	1	1	1	1	1	1.4772729	0.62462338	0.21272564	0.1075254	0.81935887	0.95525074
148	200	0.0012997678	0.064496857	0.016914776	0.045092112	0.021883778	0	0	1	1	1	1	1	1	1.1086067	0.55262232	0.19680593	0.087648663	0.77386707	0.99120628
149	200	0.0004056067	0.19452933	0.01223542	0.21709397	0.017440636	1	1	1	1	1	1	1	1	1.443977	0.45331682	0.23324701	0.091099768	1.0200269	0.97992742
150	200	9.4602866e-05	0.14397063	0.0071915074	0.15166286	0.013401911	1	1	1	1	1	1	1	1	1.4783863	0.5942404	0.23158742	0.1197823	0.52507966	0.99329702
151	200	0.00012657399	0.036572403	0.011563692	0.036143215	0.022065318	1	0	1	1	1	1	1	1	1.3567202	0.61821626	0.25670226	0.13285123	0.51587652	1.0869061
152	200	0.00072608164	0.08497844	0.0060608256	0.078134491	0.0055381098	1	1	1	1	1	1	1	1	1.2695746	0.4020342	0.2340281	0.064594352	0.26738681	1.0296792
153	200	0.00022658168	0.030391839	0.0074405471	0.02742189	0.0056899733	1	1	1	1	1	1	1	1	1.3494199	0.55998759	0.23121897	0.088409771	0.63782062	0.92257727
154	200	0.00054268184	0.081934419	0.0065668865	0.076298081	0.0057541343	1	1	1	1	1	1	1	1	1.1145996	0.45042189	0.24554252	0.068962667	0.84452902	0.9762034
155	200	0.00012657399	0.061486878	0.0090656802	0.052171886	0.012223231	1	1	1	1	1	1	1	1	1.4770068	0.65099965	0.23520411	0.13017548	0.57308354	1.0845097
