rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
96	200	2.0376965e-08	0.09717379	0.011472955	0.10905126	0.012374463	1	0	1	0	1	1	1	0	1.6601422	0.48699388	0.23151529	0.082261359	0.64181815	0.83465619
97	200	1.522998e-08	0.14529995	0.019300271	0.14558971	0.01984776	1	0	1	1	1	1	0	0	1.5061699	0.45606958	0.31627316	0.060526977	0.12555966	1.0998514
98	200	5.0116567e-07	0.026754798	0.0043454849	0.042640887	0.0047537942	1	1	1	1	1	1	1	1	1.2833883	0.42036311	0.26266329	0.080904482	0.65372388	0.96614092
99	200	2.0376965e-08	0.060981422	0.012208963	0.088537133	0.011633975	1	1	1	1	1	1	1	0	1.4255511	0.50998631	0.2224146	0.084458593	0.94263803	1.0798193
100	200	1.1689084e-07	0.062336925	0.014758432	0.051050233	0.012468954	1	1	1	1	1	1	1	0	1.4989461	0.47385698	0.23585728	0.10168932	0.56447676	0.97159556
101	200	2.7263377e-08	0.07637911	0.011604291	0.10718425	0.012957347	1	1	1	1	1	0	1	1	1.3431209	0.40333886	0.24967091	0.066222762	0.098953697	1.0940742
102	200	3.8464711e-06	0.024467794	0.0044493701	0.036930294	0.0046292342	1	1	1	1	1	1	1	1	1.2956834	0.43894673	0.22139912	0.06618368	0.36594596	1.0653059
103	200	5.0116567e-07	0.084410135	0.0044571303	0.074839822	0.004454823	0	1	1	1	1	1	1	0	1.0572162	0.40232363	0.15979882	0.04246302	0.70113938	1.0139715
104	200	1.6059868e-06	0.018122707	0.0054798318	0.010710385	0.0056872306	1	1	1	1	1	1	1	0	1.0496177	0.4567375	0.15244756	0.079307767	0.56993076	0.95951377
105	200	2.0924776e-07	0.046938045	0.0033838455	0.061288435	0.0031105127	1	1	1	1	1	1	1	1	1.4153829	0.43278652	0.21286241	0.06047539	0.79411819	0.97672581
106	200	2.8748971e-06	0.042615571	0.0025189464	0.03596956	0.0025788181	1	1	1	1	1	1	1	1	1.4124408	0.35623565	0.33106954	0.034847368	0.50655688	1.0088977
107	200	1.563942e-07	0.090057526	0.0071300187	0.08600834	0.0080784349	1	1	1	1	1	1	1	1	1.4518561	0.47735968	0.24747789	0.070476193	0.37249647	1.0392927
108	200	4.8804514e-08	0.067423788	0.0051772508	0.077850227	0.0084757255	1	0	1	1	1	0	1	0	1.2343449	0.44047633	0.15695322	0.055572541	0.73027919	0.99477227
109	200	3.8464711e-06	0.090705074	0.0053891776	0.091741436	0.0056497112	1	1	1	1	1	1	1	1	1.436046	0.42793057	0.24741571	0.04425757	0.45084343	0.96802769
110	200	6.5298041e-08	0.097082052	0.00657971	0.11628031	0.0083839093	1	1	1	1	0	1	1	0	1.2988637	0.44185592	0.17504584	0.084158414	0.80769117	1.045949
111	200	5.0116567e-07	0.040454115	0.0050622757	0.037760407	0.0055453937	1	1	1	1	1	1	1	0	1.4266078	0.40847836	0.20895192	0.03243435	0.66287067	0.9712973
112	200	3.8464711e-06	0.0038113851	0.0037835781	0.0060728546	0.0033059397	1	1	1	1	1	1	1	1	1.3483184	0.49804248	0.12986264	0.053480783	0.56229573	0.99799736
113	200	1.1689084e-07	0.13202778	0.0052641764	0.12161832	0.0065998243	1	1	0	0	1	1	0	1	1.3390336	0.46851212	0.22220769	0.04672126	1.2269101	0.89635967
114	200	9.212616e-06	0.045281714	0.0087924863	0.069471879	0.0075888812	1	1	1	1	1	1	1	1	1.3365158	0.44459858	0.28209642	0.077146087	0.88078465	1.0527368
115	200	6.7053504e-07	0.069795632	0.0030287308	0.063210971	0.0041127488	0	0	1	1	1	0	1	1	1.3219473	0.34945433	0.23851529	0.074087561	0.5896884	0.91406917
116	200	1.6059868e-06	0.059852043	0.007743394	0.043376039	0.0093883955	1	1	1	1	1	1	1	1	1.5076626	0.60896954	0.24865926	0.12801071	0.43339222	1.0590057
117	200	6.8856161e-06	0.032281596	0.0029982458	0.030628054	0.0028442014	1	1	1	1	1	1	1	1	1.2330305	0.41870894	0.21261917	0.10013183	0.43557181	0.94445535
118	200	1.6059868e-06	0.062960127	0.0071322548	0.066811968	0.0074798273	1	1	1	1	1	0	1	1	1.4604024	0.40615402	0.24792673	0.062419892	0.48155799	1.0461958
119	200	4.8804514e-08	0.14528835	0.010552035	0.14993465	0.011229304	1	1	0	1	1	0	1	0	1.3802158	0.48164868	0.20163887	0.057906672	0.14113114	1.0890057
120	200	3.7457703e-07	0.013779875	0.0033849012	0.025795972	0.0036776621	1	1	1	1	1	0	1	1	1.1608054	0.42315192	0.13908477	0.042106728	0.61598257	0.9791055
121	200	1.563942e-07	0.025138903	0.0079131194	0.026746721	0.0079888607	0	1	1	0	1	1	1	0	1.2373271	0.36824781	0.15217663	0.044668036	0.36865892	0.87391157
122	200	1.2326028e-05	0.013629326	0.0064081393	0.0090854983	0.0051586278	1	0	1	1	1	1	1	1	1.2639224	0.37595466	0.18965021	0.081513344	0.52518751	1.0533842
123	200	6.5298041e-08	0.045688436	0.0072026238	0.061387913	0.0076981773	1	1	1	1	1	0	1	0	1.4474819	0.43813428	0.25711247	0.060382642	0.82362851	1.0062708
124	200	6.8856161e-06	0.013385526	0.0014578523	0.01378067	0.0013132226	1	1	1	1	1	1	1	1	1.1559212	0.53847111	0.23334774	0.083822136	0.42057165	0.98732333
125	200	6.7053504e-07	0.19575448	0.01652256	0.16438621	0.014459144	1	1	1	1	1	1	1	0	1.3078227	0.48655034	0.16580466	0.060596792	0.27502286	1.0178058
126	200	1.522998e-08	0.11366415	0.013516577	0.12971872	0.012036487	1	1	1	1	1	1	1	0	1.9661803	0.62301884	0.2374537	0.087885745	0.73295397	0.95133301
127	200	5.0116567e-07	0.1739145	0.0040687477	0.1468818	0.0051503943	1	1	0	1	1	1	0	1	1.1819434	0.43062383	0.19699298	0.087315066	1.0095533	1.0895894
128	200	1.522998e-08	0.14511143	0.021105648	0.14334143	0.018664305	1	1	1	1	1	1	0	0	1.6484477	0.56596983	0.26986161	0.057415605	0.82098975	0.95943009
129	200	3.8464711e-06	0.014545873	0.0047069112	0.0094890677	0.0041135314	1	1	1	1	1	1	1	1	1.6892471	0.47409947	0.18168803	0.061266389	0.6133885	0.9985801
130	200	1.563942e-07	0.20157961	0.0051820586	0.20187835	0.0066464093	1	1	1	1	0	0	0	0	1.2809041	0.36455954	0.20936423	0.045667444	0.17722638	1.0610107
131	200	6.7053504e-07	0.14600681	0.0054070154	0.1560893	0.0045342735	1	1	1	1	0	1	1	0	1.2970164	0.4148791	0.21534058	0.069731865	0.64140205	1.0124389
132	200	2.0924776e-07	0.045620916	0.009747092	0.056288823	0.0097452333	1	1	1	1	1	1	1	1	1.3356636	0.43283814	0.21763368	0.05353215	0.57005819	1.0704675
133	200	1.6059868e-06	0.032836769	0.0047314765	0.038026779	0.0049946238	1	1	1	1	1	1	1	1	1.3259614	0.36263756	0.23478467	0.052538567	0.31941796	1.0629581
134	200	2.7263377e-08	0.051725965	0.014119797	0.074839586	0.014055608	1	1	1	0	1	0	1	0	1.4832877	0.43220248	0.30187496	0.040979489	0.39532521	0.9137462
135	200	2.8748971e-06	0.02136131	0.0032193496	0.016661319	0.0040583051	1	1	1	1	1	1	1	1	1.7041105	0.46210957	0.46499396	0.076208113	0.67557219	0.98901663
136	200	8.7365571e-08	0.17715553	0.01295238	0.1764749	0.013054989	1	1	1	1	1	1	0	1	1.5552659	0.49672432	0.27079719	0.079604877	0.33502097	1.1319368
137	200	2.0924776e-07	0.092912174	0.0060047056	0.10080587	0.0066852141	1	1	1	1	0	1	1	1	1.3894235	0.49654386	0.29423984	0.060368205	0.43006486	1.0544986
138	200	3.8464711e-06	0.0099912498	0.0023247758	0.017297118	0.0026274725	1	1	1	1	1	1	1	1	1.2849044	0.40011871	0.13248874	0.061357527	0.35335049	1.0558041
139	200	9.212616e-06	0.046443495	0.0025495646	0.050955746	0.0014474057	1	1	1	1	1	1	1	1	1.4723416	0.40498463	0.29590531	0.044837235	0.56055783	0.97954664
140	200	6.7053504e-07	0.02348111	0.0023900377	0.032904007	0.0036520552	1	1	1	1	1	1	1	1	1.5118351	0.44496384	0.28014719	0.054189357	0.92010804	1.0117301
141	200	1.563942e-07	0.057466389	0.011096453	0.058316188	0.009517623	1	1	1	1	1	1	1	1	1.4958585	0.53446709	0.25364363	0.11277566	0.58679564	0.8525437
142	200	2.0924776e-07	0.049534549	0.0040826466	0.049028594	0.0050008918	1	1	1	1	1	0	1	1	1.2752511	0.42806302	0.3043981	0.070830796	0.88723039	0.93339769
143	200	5.0116567e-07	0.079978326	0.0049776892	0.069058135	0.0053963162	1	1	1	1	1	1	1	1	1.2471721	0.38286375	0.17096924	0.039512813	0.65728121	1.0451968
144	200	6.5298041e-08	0.13002741	0.0085562647	0.12171477	0.0087996844	1	1	1	1	1	1	0	0	1.3461837	0.48045929	0.18312588	0.078154003	0.52274716	1.0710296
145	200	1.563942e-07	0.081220422	0.0065655122	0.084944131	0.0079393721	1	1	1	1	1	0	0	0	1.3805727	0.35820652	0.17734853	0.047246824	0.54145538	0.928583
146	200	3.8464711e-06	0.0049357014	0.0027097896	0.0063961182	0.0023470657	1	1	1	1	1	1	1	1	1.2496958	0.42123636	0.18285916	0.10147932	0.46012568	0.96419082
147	200	9.212616e-06	0.019779978	0.00097121479	0.013815465	0.00088562186	1	1	1	1	1	1	1	1	1.2504265	0.40207164	0.15613112	0.074781406	0.44141814	1.0233827
148	200	6.7053504e-07	0.075824046	0.0038950973	0.059389263	0.0040697502	1	1	1	1	1	1	1	1	1.3118807	0.44248601	0.18519451	0.082157816	0.58627637	0.97984707
149	200	1.6059868e-06	0.092156806	0.0020759483	0.12026434	0.002779188	1	1	1	1	1	1	1	1	1.6112411	0.49990424	0.41404535	0.076395891	0.43471282	0.907059
150	200	4.8804514e-08	0.049167546	0.016338739	0.050110043	0.015544379	1	1	1	1	1	1	1	0	1.4105557	0.50356241	0.23908251	0.11891202	0.1645604	1.2175266
151	200	1.1689084e-07	0.061610843	0.0040147278	0.069619819	0.0044730622	1	1	1	1	1	1	1	1	1.5358956	0.48340832	0.35913057	0.072609081	-0.049044534	1.0874916
152	200	1.1689084e-07	0.037493427	0.0088293964	0.045679413	0.008399672	1	1	1	1	1	1	1	0	1.5246018	0.47410789	0.24743107	0.054569207	0.37381278	1.003048
153	200	4.8804514e-08	0.069347677	0.0061035637	0.09193164	0.0061567631	1	0	1	1	1	1	1	0	1.2942419	0.40448405	0.18073799	0.044102474	0.6156054	1.0442316
154	200	6.7053504e-07	0.049393281	0.0029914023	0.050230769	0.0028696745	1	1	0	1	1	1	1	1	1.0266654	0.41842237	0.18690247	0.081864628	0.97734453	1.0051229
155	200	8.7365571e-08	0.10706412	0.0081252659	0.11646236	0.0097889782	1	1	1	1	0	1	0	0	1.1445316	0.37219241	0.17277167	0.038317671	0.28791019	1.0549359
156	200	3.8464711e-06	0.026290602	0.0037373685	0.019942672	0.0031531718	1	1	1	1	1	1	1	1	1.7160018	0.40421554	0.36975631	0.10271222	0.74910792	1.034508
157	200	6.5298041e-08	0.074583852	0.00956976	0.071603463	0.011446979	1	1	1	1	1	1	1	0	1.5452978	0.52339299	0.3188302	0.10331239	0.82982672	0.99878833
158	200	1.1689084e-07	0.06401402	0.0083871064	0.060356537	0.0099073863	1	1	1	1	1	1	1	0	1.4615749	0.47349812	0.28133112	0.071373855	0.28820508	1.0557267
159	200	1.2003332e-06	0.033981274	0.003615486	0.043912191	0.0035730012	1	1	1	1	1	1	1	1	1.4718839	0.45417595	0.30373285	0.084392345	0.36296946	1.0727336
160	200	6.5298041e-08	0.046139252	0.0088853811	0.050339085	0.0099565191	1	0	1	1	1	1	1	0	1.3766975	0.41131691	0.19134023	0.079525089	0.77870336	0.98892329
161	200	1.1689084e-07	0.083153509	0.0057394114	0.095218769	0.0069425847	1	1	1	1	1	0	1	0	1.1322774	0.36655177	0.21221317	0.037649363	0.98204538	1.0632443
162	200	1.522998e-08	0.045687552	0.011866994	0.067856521	0.012674903	1	0	1	1	1	0	1	0	1.5797341	0.44395223	0.24033358	0.056358021	0.16839276	1.0236213
163	200	8.9714294e-07	0.070928547	0.0042924014	0.06268982	0.0044365516	1	1	1	1	1	1	1	1	1.2461092	0.36508074	0.13853352	0.06922041	0.39160139	0.97166965
164	200	5.0116567e-07	0.015271806	0.0052487307	0.018265931	0.004816541	1	1	1	1	1	1	1	1	1.4044754	0.40343958	0.15888727	0.044597048	0.67667044	0.93320144
