rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
774	200	0.00017150707	0.040863498	0.0068422558	0.031615957	0.0083779535	1	1	1	1	1	0	1	0	0.87050949	0.4205741	0.15630475	0.04216447	0.66005248	1.059141
775	200	6.6370813e-05	0.017505819	0.0086586031	0.018027355	0.012941827	1	1	1	1	1	1	1	0	0.89826789	0.42486276	0.15128108	0.095225801	0.78977682	0.87207662
776	200	0.00030315515	0.073410319	0.0064125587	0.041691124	0.0060674294	1	0	1	0	1	1	1	0	0.8827368	0.40214872	0.16091998	0.065529323	0.62198068	1.1423479
777	200	0.00011731676	0.029131529	0.0040242846	0.020631301	0.005116705	1	1	1	1	1	0	1	0	0.86869913	0.37385479	0.099238271	0.034452574	0.59104833	1.0483878
778	200	0.0002073686	0.031607358	0.0085456853	0.024063968	0.0097881259	1	0	1	1	1	1	1	0	0.88558663	0.40428163	0.1305894	0.063238634	0.69193001	1.1117088
779	200	4.539993e-05	0.041878703	0.0081416462	0.065609371	0.01143647	1	0	1	1	0	0	0	0	1.0783392	0.41832412	0.14400985	0.091885572	0.75896967	1.1354677
780	200	9.7028449e-05	0.051454701	0.0042516915	0.082560601	0.0062065403	1	1	1	0	0	1	0	0	0.87024673	0.37104129	0.14445714	0.03068647	0.31268084	0.89631798
781	200	8.024872e-05	0.059701201	0.0043527094	0.039193504	0.0066942001	1	1	1	1	1	1	1	0	0.99225694	0.42670549	0.1783888	0.11308021	0.80651923	0.78750441
782	200	8.024872e-05	0.01363167	0.0087400956	0.014916119	0.011651177	1	1	1	1	1	0	1	0	0.92574731	0.43674906	0.13741627	0.05912069	0.50454934	0.97329956
783	200	0.0002073686	0.065070553	0.0045801965	0.041961262	0.0064414624	1	0	1	1	1	1	1	0	0.83599892	0.41331045	0.14684828	0.035719914	0.65325137	1.0269955
784	200	0.00014184729	0.042674878	0.0068710802	0.040346707	0.0060603501	1	1	1	1	1	1	1	0	1.0168564	0.40496056	0.15331939	0.051209625	0.4262991	0.94485918
785	200	0.00017150707	0.072458439	0.0059127198	0.058452389	0.0060060646	0	1	1	1	1	0	1	0	0.96054078	0.42089713	0.10882647	0.046851968	0.4995136	1.0087567
786	200	0.00014184729	0.017448036	0.010992213	0.013421562	0.010622708	1	1	1	1	1	1	1	0	1.0832401	0.46062354	0.20483165	0.074092114	0.4536695	1.0369346
787	200	0.00017150707	0.036273638	0.0067381154	0.024588583	0.0080271514	1	1	1	1	1	0	1	0	0.85843819	0.40371475	0.1503735	0.077371369	0.59410525	0.99721875
788	200	0.0004431869	0.062470377	0.0052913046	0.0280408	0.0049441902	1	1	1	1	1	1	1	0	0.88255531	0.3904003	0.14295322	0.051486432	0.58113394	1.0688694
789	200	0.00017150707	0.064378561	0.0041785056	0.064306964	0.0055917206	1	1	1	1	0	0	0	0	0.84182299	0.39360033	0.16561035	0.032814337	0.745484	0.98161755
790	200	0.00030315515	0.11097308	0.0080777442	0.075299698	0.0075425175	1	0	1	1	1	1	1	0	0.8253216	0.40896028	0.13805066	0.082321587	0.50429048	0.99650101
791	200	0.0002073686	0.04683852	0.0053566134	0.064509453	0.0052855484	0	1	1	1	1	1	1	0	0.96624609	0.36167179	0.15097575	0.040757139	0.6072899	1.0414277
792	200	9.7028449e-05	0.013667076	0.005172458	0.01188184	0.0078415907	1	1	1	0	1	1	1	0	0.93095353	0.38291424	0.13378196	0.052542481	0.44248476	1.2190827
