rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
38	800	0.00017150707	0.016809429	0.0047626623	0.020839285	0.0048915383	1	1	0	0	1	1	1	1	0.69035718	0.30321462	0.11641872	0.039953019	0.88914972	1.0919469
39	800	0.00017150707	0.010971133	0.0040158206	0.014647234	0.0048152635	1	1	1	1	0	0	1	0	0.66989398	0.30692094	0.12503752	0.038535283	0.6549452	0.98091417
40	800	0.0002073686	0.020146096	0.0023358498	0.015862924	0.002990084	1	1	1	0	1	1	1	1	0.62625777	0.29680461	0.08591698	0.040359461	0.5778984	1.0959916
41	800	0.00014184729	0.021754666	0.0039269402	0.016287699	0.0041899926	1	1	1	1	1	1	1	0	0.7490818	0.33069584	0.1201627	0.035499804	0.75309209	0.97420517
42	800	0.00017150707	0.019013556	0.0026781816	0.017343206	0.0033539144	1	1	1	1	1	1	1	0	0.69852232	0.33793816	0.098889421	0.03942354	0.59431739	0.97490098
43	800	0.00014184729	0.020830068	0.0037702566	0.019470113	0.0039790467	1	1	1	1	1	1	1	0	0.78842887	0.36257745	0.10268024	0.044559843	0.70652836	1.0141933
44	800	0.00030315515	0.010142769	0.0031810861	0.0091085509	0.0034896424	1	0	1	1	1	0	1	1	0.64085449	0.30701126	0.13964599	0.050703207	0.67796931	1.0526197
45	800	0.00025072866	0.021894379	0.0028573458	0.017806505	0.0033439892	1	1	1	1	1	1	1	0	0.60018107	0.29119993	0.12183171	0.035457801	0.70620539	1.0095002
46	800	4.539993e-05	0.038680983	0.0064314062	0.032460072	0.0072702972	1	0	1	1	1	1	1	0	0.83785097	0.36714086	0.1259598	0.047724086	0.3435754	0.91701165
47	800	0.00036654385	0.019255584	0.0017919176	0.007575746	0.0023023594	1	1	1	1	1	0	1	0	0.67803123	0.2960702	0.10849267	0.043229162	0.61224775	0.98644516
48	800	0.0002073686	0.010302806	0.003377674	0.0097641126	0.0038747469	1	1	1	1	1	1	1	0	0.66391567	0.30863426	0.087275164	0.028583508	0.52198805	1.0295643
49	800	0.00025072866	0.023811844	0.0026866705	0.016681957	0.0027000453	1	1	1	1	1	1	1	1	0.60261997	0.30889515	0.10046809	0.049094768	0.53653507	1.0111435
50	800	0.0002073686	0.010796052	0.0020956212	0.0094731533	0.0029096235	1	1	1	1	1	1	1	1	0.68416454	0.32932636	0.10098125	0.068954904	0.59246717	1.0173245
51	800	0.00030315515	0.015199828	0.0027857267	0.012763399	0.0032683509	1	1	1	1	1	0	1	0	0.61178573	0.28919483	0.11924099	0.050858084	0.52984861	1.0141825
52	800	0.0004431869	0.012845699	0.0023756929	0.0093893318	0.0025766547	1	1	1	1	1	1	1	0	0.66213208	0.29008228	0.086916681	0.042507105	0.70337687	1.0375434
53	800	0.00014184729	0.014604877	0.0052992332	0.015593787	0.0056562266	1	0	1	1	1	1	1	0	0.70588699	0.32244955	0.098502318	0.046422921	0.45177953	1.0455881
54	800	0.0004431869	0.026403748	0.0020601869	0.016355838	0.002311518	1	1	1	1	1	0	1	1	0.65116126	0.27654928	0.074518833	0.038955312	0.50633252	0.99791157
55	800	0.00030315515	0.0071514175	0.0022078501	0.0063981858	0.0026105134	1	0	1	1	1	1	1	0	0.62994145	0.30375157	0.098469526	0.038482032	0.42509218	1.0170278
56	800	0.00064790132	0.031776308	0.0022613115	0.026287831	0.0024755517	0	1	1	1	0	1	1	1	0.54665802	0.28190309	0.090198522	0.033346206	0.52921127	0.95695364
57	800	0.00030315515	0.016384682	0.0026124782	0.010217318	0.0033574379	1	1	1	1	1	1	1	0	0.6553883	0.30253422	0.08778913	0.029222791	0.55171776	1.0080124
58	800	0.00014184729	0.0070385257	0.003639376	0.010023878	0.0040510028	1	1	1	1	1	1	1	0	0.69997872	0.31980262	0.093147034	0.031009317	0.47830325	1.0579349
59	800	0.00030315515	0.0074536317	0.0019959214	0.0099722549	0.0027884286	1	1	1	1	1	0	1	0	0.6328086	0.30535077	0.082585868	0.040312356	0.57387633	1.031622
60	800	0.00025072866	0.0071914622	0.0016346532	0.010343503	0.0023462141	1	1	1	1	1	1	1	1	0.66102807	0.31390096	0.092224796	0.038791515	0.63267198	0.94544607
61	800	0.00014184729	0.020088285	0.0029020253	0.012716137	0.0037960226	1	1	1	1	1	0	1	0	0.73806913	0.3293698	0.10799357	0.047836982	0.54174072	0.99181612
62	800	0.0002073686	0.01470804	0.0045844659	0.013893377	0.0043491634	1	1	1	1	1	0	1	0	0.67722646	0.31120053	0.088161794	0.038783561	0.45675134	0.98844149
63	800	0.0004431869	0.03097467	0.0041645772	0.014453127	0.0041036038	1	1	1	1	1	1	1	0	0.60510711	0.290971	0.092817933	0.037917012	0.58678488	1.0459935
64	800	0.00014184729	0.0094355931	0.0023516057	0.013092255	0.0029255993	1	1	1	1	1	1	1	0	0.69701413	0.33178138	0.10394035	0.05354592	0.66367711	0.98589975
65	800	0.00017150707	0.023710498	0.0031788641	0.025556998	0.0038388474	0	0	1	1	1	1	1	0	0.72363264	0.31458319	0.12679969	0.033751824	0.70503729	1.0370846
66	800	0.0002073686	0.0099531426	0.00222482	0.0092053994	0.0030405996	1	1	1	1	1	1	1	1	0.67433287	0.31821522	0.11753955	0.049690162	0.66510873	0.9697765
67	800	0.00011731676	0.019109571	0.005205557	0.0154189	0.0058816088	1	1	1	1	0	1	1	0	0.75120181	0.34086147	0.10324001	0.050247043	0.40968652	1.0948213
68	800	0.00014184729	0.021033963	0.0035888778	0.025006001	0.0040421448	1	1	1	1	1	1	1	0	0.75886854	0.33864056	0.11030065	0.048676975	0.45099168	0.91510925
69	800	0.00017150707	0.018530478	0.0030035471	0.016246661	0.0033170661	1	1	1	1	1	1	1	0	0.71090914	0.33052064	0.10539365	0.047378399	0.56634655	1.0440325
70	800	0.0002073686	0.016954846	0.0023347841	0.014131171	0.003030346	1	1	1	1	1	0	1	0	0.70248378	0.32234726	0.12150908	0.053363701	0.52572998	0.98320113
71	800	0.00025072866	0.018983757	0.0019761378	0.014497868	0.0027773419	1	1	1	1	1	1	1	1	0.66866686	0.32294862	0.13588306	0.038147141	0.44425737	0.95167167
72	800	0.00053585574	0.019387731	0.0020442098	0.010192108	0.0027519273	0	1	1	1	1	1	1	0	0.61715343	0.28641468	0.098034727	0.045879648	0.59759798	1.0309274
73	800	0.00030315515	0.021250762	0.0024407612	0.018149542	0.0030171782	1	1	1	1	1	1	1	0	0.68575837	0.30613416	0.09172726	0.050004638	0.55588399	1.0193507
74	800	0.00011731676	0.011910274	0.002694962	0.015496198	0.0038816585	1	0	1	1	1	1	1	0	0.69555443	0.33025512	0.097641827	0.046227791	0.55675227	1.0131128
75	800	0.00030315515	0.022887378	0.0020626591	0.016475785	0.002303687	1	1	1	1	1	1	1	1	0.63086826	0.31238505	0.077343698	0.03114693	0.52190178	0.97469349
76	800	0.00030315515	0.012611373	0.001486778	0.0062285361	0.0017784635	1	1	1	1	1	1	1	1	0.63028501	0.29432693	0.09529562	0.040089371	0.65530207	1.0365373
77	800	0.00030315515	0.022818575	0.0035674545	0.011470362	0.0041658831	1	0	1	1	1	1	1	0	0.64895016	0.29827777	0.095923986	0.044610406	0.65034224	1.0362852
78	800	0.00011731676	0.034579837	0.0050946824	0.027429042	0.0055586501	1	0	1	1	0	1	0	0	0.74949121	0.34691291	0.11747457	0.063413187	0.63930887	1.0345937
79	800	0.00030315515	0.013977802	0.0024462161	0.011892046	0.0026442215	0	1	1	1	1	1	0	1	0.63475036	0.28943217	0.10306992	0.044263614	0.52652152	1.0547537
80	800	0.0004431869	0.025257255	0.0017164984	0.011393256	0.0020846144	1	1	1	1	1	1	1	0	0.62206531	0.27212739	0.12298184	0.051664212	0.59898173	0.9366801
81	800	0.00025072866	0.028704692	0.0029337973	0.022036765	0.0036687498	1	0	1	1	0	1	1	0	0.68815256	0.31490268	0.14652084	0.034801757	0.42357604	1.0441286
82	800	0.0002073686	0.020711158	0.0047427104	0.016789905	0.0043513884	1	1	1	1	1	0	1	0	0.67224716	0.33998177	0.13445945	0.069736545	0.41556235	1.0310331
83	800	0.00030315515	0.011749445	0.0031396009	0.0069614125	0.0036016756	1	1	1	1	1	1	1	0	0.64889911	0.30523739	0.12894777	0.032340429	0.4865292	1.0086649
84	800	0.00017150707	0.0084047376	0.0023693141	0.0099578215	0.0027972871	1	1	1	1	1	1	1	1	0.66700263	0.29631752	0.091993355	0.037442697	0.46020421	1.0185057
85	800	0.00036654385	0.020449871	0.0019031948	0.015020659	0.0022430248	1	1	1	1	1	1	1	0	0.6575518	0.28597177	0.088647865	0.056546885	0.46454397	1.0481505
86	800	0.00014184729	0.0081484844	0.0053380957	0.0076699305	0.0054042802	1	1	1	1	1	0	1	0	0.72349841	0.32202292	0.11261939	0.077416483	0.50191096	1.0844848
87	800	0.00025072866	0.007565073	0.001514207	0.0051324099	0.0020631368	1	1	1	1	1	1	1	0	0.60484246	0.28327422	0.093189465	0.036137776	0.47616148	0.98742221
88	800	0.0002073686	0.014868847	0.0027845545	0.014312616	0.0032488717	1	1	1	1	1	0	1	0	0.63853722	0.29543242	0.1039539	0.037137679	0.45286462	0.99672494
89	800	0.00036654385	0.015725056	0.0019345823	0.0070181293	0.0024755579	1	1	1	1	1	1	1	0	0.65020309	0.29159871	0.086336099	0.053276627	0.62264393	0.97580065
90	800	0.00017150707	0.01243213	0.0033325687	0.01115006	0.0035656325	1	0	1	1	1	1	1	0	0.65813568	0.31121109	0.094615687	0.037952	0.53213243	1.0042583
91	800	0.00014184729	0.011006166	0.0032032974	0.016183975	0.0034346045	1	1	1	1	1	1	1	0	0.70580107	0.33697981	0.1064726	0.056540355	0.56081815	1.0036716
92	800	0.00036654385	0.011529364	0.0026622472	0.0085618421	0.0026130898	1	0	1	1	1	1	1	1	0.61619628	0.30438437	0.085195704	0.026713175	0.55114667	0.95224588
93	800	0.00025072866	0.011990804	0.0022263207	0.0075597496	0.0030041385	1	1	1	1	1	1	1	0	0.59666661	0.29280179	0.081478552	0.037220639	0.46538994	1.0569279
94	800	0.00036654385	0.011999601	0.002263125	0.0044030513	0.0028340983	1	0	1	0	1	1	1	0	0.62832482	0.30745866	0.11789353	0.037485166	0.61278429	1.1130717
95	800	0.00025072866	0.019613825	0.0024077062	0.017524475	0.0023925334	1	1	1	1	1	1	1	0	0.6795892	0.31682435	0.10295508	0.034470789	0.53587682	1.0324109
96	800	0.00030315515	0.010499327	0.0024845634	0.0091761787	0.0026922661	0	1	1	0	1	1	1	0	0.60291943	0.28164133	0.081107516	0.044731487	0.53538149	1.0942938
97	800	0.00030315515	0.029798828	0.0017867178	0.024972111	0.0020676055	1	1	1	1	1	1	1	0	0.64049068	0.29744708	0.085503072	0.043038308	0.67304867	1.0491114
98	800	0.00025072866	0.015241936	0.0036534583	0.010237648	0.0041082187	1	0	0	0	1	0	1	0	0.64204334	0.2970598	0.090856	0.031289209	0.39091044	1.1366033
99	800	0.00025072866	0.028672788	0.0038009254	0.035486481	0.0038811903	1	1	1	1	1	1	0	1	0.66604233	0.31813144	0.15992077	0.052939326	0.85616494	1.0858364
100	800	0.00025072866	0.012347694	0.002479761	0.012032348	0.0034443104	1	0	1	1	1	0	1	0	0.61352122	0.31487418	0.095878925	0.044178171	0.449537	1.070887
101	800	0.0002073686	0.020803031	0.0042099227	0.029463742	0.0045086989	1	1	1	1	0	1	0	0	0.67192056	0.32394918	0.12302097	0.073553264	0.50142421	1.1396092
102	800	0.00036654385	0.024832497	0.0026552862	0.011665548	0.0033018432	1	1	1	0	1	1	1	0	0.62414169	0.31031247	0.084607661	0.038041752	0.5908823	1.102775
103	800	0.0002073686	0.024961463	0.0036427555	0.023257947	0.0036288866	1	1	1	1	1	0	1	0	0.6904519	0.32878637	0.086851506	0.047286666	0.5362076	1.0390723
104	800	0.0002073686	0.013438391	0.0040394214	0.010293179	0.0043435892	1	1	1	0	1	0	1	0	0.64470891	0.30881498	0.10689974	0.034388077	0.70758454	1.127933
105	800	0.00025072866	0.047299025	0.0037331306	0.036235006	0.0038277911	1	0	1	1	1	0	0	0	0.66584391	0.30776986	0.094023481	0.056665678	0.48655694	1.0258836
106	800	0.00017150707	0.014928337	0.0033880783	0.010813895	0.0039280718	1	0	1	1	1	1	1	0	0.6623514	0.29637796	0.10031346	0.048075519	0.61994369	0.99575027
107	800	0.00025072866	0.023682955	0.0036089227	0.014722238	0.0043271522	1	0	1	1	1	1	1	0	0.67146815	0.31689909	0.083379118	0.03858508	0.62996594	1.0597574
108	800	0.0002073686	0.017511887	0.0023173398	0.014402215	0.0029848317	1	1	1	1	1	0	1	0	0.70731066	0.31650078	0.11414483	0.058692478	0.71322609	1.0533191
109	800	0.00036654385	0.028501386	0.0015207547	0.016247281	0.002018639	1	1	1	1	1	1	1	1	0.62464731	0.28276317	0.14913971	0.048617964	0.48829063	1.0603577
110	800	0.00014184729	0.014448126	0.003268568	0.0075896013	0.004152212	1	1	1	1	1	0	1	0	0.72611585	0.32381139	0.10802254	0.03981442	0.55047495	1.0205819
111	800	0.00025072866	0.0225594	0.0029997555	0.019127519	0.0031625362	1	0	1	1	1	1	1	1	0.6581391	0.30996304	0.10801472	0.040415239	0.53410184	1.0423446
112	800	0.00030315515	0.0094147531	0.001353204	0.0052893681	0.0018724958	1	1	1	1	1	1	1	0	0.62088041	0.28650939	0.10106552	0.040883289	0.61048471	0.99567999
113	800	0.00014184729	0.0095663502	0.0031825971	0.012111683	0.0039040354	1	1	1	0	1	1	1	0	0.7287924	0.31955598	0.11921128	0.049358958	0.79258332	1.1348869
114	800	0.00017150707	0.014382288	0.0035714134	0.014697471	0.0038994377	1	0	1	1	1	0	1	0	0.68921158	0.32737749	0.086826492	0.031346141	0.64475622	1.0358058
115	800	0.00014184729	0.025321908	0.0033161812	0.025862241	0.0038968227	1	0	1	1	1	1	0	0	0.6653386	0.32491833	0.098267476	0.031644676	0.60939436	0.99731511
116	800	0.00025072866	0.013741266	0.0014942814	0.013710034	0.002184315	1	1	1	1	1	1	1	1	0.60960474	0.30270834	0.092971194	0.043054606	0.47004063	0.94272924
117	800	0.00030315515	0.015822537	0.0047341107	0.013116818	0.0045657313	1	0	1	1	1	1	1	0	0.61869427	0.29726758	0.096097865	0.036591312	0.63846492	1.0299905
118	800	4.539993e-05	0.027871468	0.008708765	0.025655921	0.0095690329	1	1	1	1	1	0	1	0	0.93739604	0.41215142	0.16397878	0.068748222	0.62535502	0.9708329
119	800	0.00036654385	0.016817387	0.0021522516	0.013668517	0.0027584418	1	1	1	1	1	1	1	0	0.60968518	0.2825088	0.094238284	0.04375584	0.56237864	1.0164778
120	800	0.00030315515	0.018347452	0.0030252763	0.016426576	0.0035061351	1	1	1	1	1	1	1	0	0.73821181	0.29743351	0.1014116	0.044452892	0.43904494	0.99879793
121	800	9.7028449e-05	0.048305041	0.0040687668	0.03952031	0.0047818619	1	0	1	1	1	1	0	0	0.72746571	0.34616484	0.10867698	0.039513531	0.49032761	1.0435352
122	800	0.00030315515	0.013616683	0.001183364	0.0087391144	0.0018733276	1	1	1	1	1	1	1	1	0.64689827	0.29688616	0.10631035	0.039275931	0.53713072	0.98684914
123	800	0.0002073686	0.013512367	0.0029747836	0.012970603	0.0036368971	1	0	1	1	0	0	1	0	0.66232458	0.30886483	0.1300773	0.045817184	0.67798029	1.0214967
124	800	0.0004431869	0.014371125	0.0026903591	0.0040189136	0.0034362711	1	1	1	1	1	1	1	0	0.55163773	0.29891766	0.082114812	0.030656698	0.57838922	0.98211041
125	800	0.0002073686	0.0077537559	0.0035333837	0.010558822	0.0039321377	0	1	1	0	1	1	1	0	0.66246305	0.29176734	0.096272664	0.047843805	0.59518643	1.109306
126	800	8.024872e-05	0.015526938	0.0037728819	0.018789144	0.0047408605	1	1	1	1	1	1	1	0	0.76203308	0.33815869	0.099360172	0.027198628	0.56421372	1.006793
127	800	0.00030315515	0.014635678	0.0028719465	0.0094717783	0.0032482361	1	0	1	1	1	0	1	1	0.68401887	0.29908665	0.11511657	0.039844706	0.72251644	1.0477062
128	800	0.00025072866	0.021804066	0.0027042779	0.019036522	0.0031014778	1	1	1	1	1	0	1	0	0.63139848	0.29685466	0.10180008	0.048605535	0.58899208	1.048576
129	800	0.00017150707	0.018785161	0.0039351273	0.023205659	0.0039130781	1	1	1	1	1	0	0	0	0.69051538	0.30353397	0.098513433	0.039378658	0.40294497	1.0457234
130	800	0.00025072866	0.0090747113	0.0020927217	0.010050144	0.0026958439	1	1	1	1	1	0	1	0	0.65219779	0.28579207	0.088659804	0.034326097	0.42329694	1.0311684
131	800	0.0002073686	0.0096068497	0.0021271593	0.0093507278	0.0030801179	1	1	1	0	1	1	1	0	0.62665436	0.29516244	0.092033041	0.029706507	0.58130641	1.0685698
132	800	0.00030315515	0.017129058	0.0021497776	0.012993256	0.0027465421	1	1	1	1	1	1	1	1	0.66455069	0.29795828	0.11965561	0.04053511	0.52151654	1.0745155
133	800	0.0004431869	0.022858156	0.0020019897	0.012696985	0.0024952879	1	1	1	1	1	1	1	0	0.61194496	0.29699015	0.098023837	0.045564934	0.54756774	1.054455
134	800	0.0002073686	0.019275973	0.0036463591	0.019630256	0.0037672266	0	1	1	1	1	1	1	0	0.71804993	0.32913864	0.10550213	0.040698528	0.72176004	1.0188524
135	800	0.00030315515	0.011964118	0.002096904	0.0066274069	0.0026132017	1	1	1	0	1	1	1	0	0.67665565	0.27985914	0.093755611	0.039802572	0.49747334	1.0967958
136	800	0.00011731676	0.017224447	0.0036284484	0.02335726	0.0036881965	1	0	1	1	1	0	1	0	0.75466554	0.3446756	0.11988546	0.055823552	0.48483027	1.0905862
137	800	0.00036654385	0.011428169	0.0023182027	0.0095755119	0.002751269	1	0	1	1	1	1	1	1	0.61842747	0.29325907	0.098403331	0.031735611	0.56212283	1.0477482
138	800	0.0004431869	0.025347661	0.0020846535	0.012837049	0.002479256	1	1	1	1	1	1	1	1	0.60456409	0.29387783	0.11187251	0.032327096	0.56121747	1.04846
139	800	0.00025072866	0.020171167	0.0032764019	0.012694358	0.0040778184	1	1	0	1	1	1	1	0	0.63846896	0.3083178	0.10569472	0.041267516	0.85367611	1.0587937
140	800	0.00025072866	0.011434479	0.003183438	0.0073699931	0.0036812398	1	1	1	1	1	1	1	0	0.69471909	0.30899221	0.15553348	0.057179743	0.61141602	1.0478614
141	800	0.00036654385	0.0088108808	0.0023969639	0.013667133	0.0026329695	1	1	1	1	1	0	1	1	0.64489652	0.31081646	0.088654866	0.031639882	0.5305072	1.0509618
142	800	0.0002073686	0.025524932	0.0016630664	0.020059793	0.0025613649	1	1	1	1	0	1	1	1	0.67274464	0.31819928	0.11004682	0.041372415	0.44129459	1.0119516
143	800	0.0002073686	0.018518216	0.0020649541	0.011162017	0.002884782	1	0	1	1	1	1	1	0	0.70272867	0.3225593	0.11566547	0.069297133	0.51508033	0.989028
144	800	0.00030315515	0.016824287	0.0013212708	0.0098026943	0.0020814161	1	1	1	1	1	1	1	1	0.67410419	0.30176032	0.13715846	0.028204473	0.537426	0.98176353
145	800	0.00025072866	0.012229479	0.0050862671	0.012865531	0.0052799205	1	1	1	1	1	1	1	0	0.64495252	0.31098913	0.11220476	0.038416173	0.40853997	0.99849009
146	800	9.7028449e-05	0.036464676	0.0032207463	0.034327757	0.0040748575	0	0	0	0	1	0	0	0	0.75076336	0.34024516	0.12354207	0.028848207	0.82565006	0.92296392
147	800	0.0002073686	0.0059701917	0.0031935211	0.010319992	0.0037362911	1	1	1	1	1	0	1	0	0.68973897	0.30673513	0.1181759	0.041002061	0.6287042	1.0438874
148	800	0.00053585574	0.018198469	0.0030077573	0.017019798	0.0034898415	1	1	1	1	1	0	1	0	0.6212701	0.29425284	0.092539314	0.040954789	0.67675573	1.0094967
149	800	0.00025072866	0.011548502	0.0036282557	0.018919388	0.0039550818	1	1	1	1	1	0	0	0	0.60886904	0.30583932	0.085070555	0.049134335	0.56502096	1.0154636
150	800	0.00014184729	0.036797731	0.0043303881	0.031844345	0.0044811834	1	1	1	1	1	0	1	0	0.71356696	0.32427689	0.094338408	0.055003029	0.71550176	1.040587
151	800	0.00030315515	0.012585525	0.0025448373	0.0067571244	0.0031300409	1	0	1	1	1	1	1	0	0.63043867	0.29103946	0.11508026	0.04368328	0.64907368	0.96595746
152	800	0.00053585574	0.013938386	0.0028529365	0.011502648	0.0033512641	1	1	1	1	1	1	1	0	0.5825823	0.28563041	0.075818212	0.042010776	0.47662254	1.0182701
153	800	0.00036654385	0.013598585	0.0018195426	0.01274238	0.0021303174	1	1	1	1	1	1	1	0	0.63695833	0.28450025	0.1101305	0.037384737	0.69129521	1.0019221
154	800	0.00025072866	0.011643739	0.0032698822	0.01184079	0.0033972265	1	1	1	1	1	1	1	0	0.70744085	0.30174571	0.088271433	0.048039106	0.58893968	1.0813074
