rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
51	400	0.00025072866	0.039874056	0.0032573222	0.027354425	0.0034402664	1	1	1	1	1	1	1	1	0.80196435	0.36730758	0.11222859	0.042352616	0.67497187	1.0405287
52	400	0.00014184729	0.023086379	0.0044934388	0.024179486	0.0057222808	1	1	1	1	1	0	1	0	0.83228459	0.34796214	0.12958065	0.036790877	0.44133827	1.0061581
53	400	0.00011731676	0.034186104	0.0075837047	0.024297328	0.0078017968	1	1	1	1	1	1	1	0	0.80704557	0.349712	0.11143606	0.043380919	0.36117751	0.93172778
54	400	0.0002073686	0.025946716	0.0041399911	0.024434273	0.0049507213	1	1	1	1	1	1	1	0	0.73459848	0.34545579	0.1157322	0.071645751	0.54936317	1.066613
55	400	0.00017150707	0.013052984	0.0049949548	0.014448152	0.0062211983	1	0	1	0	1	0	1	0	0.80517844	0.35866296	0.17084749	0.03311502	0.59382349	1.1247145
56	400	6.6370813e-05	0.028070251	0.0053720961	0.025910468	0.0071135755	1	0	1	0	1	1	1	0	0.85611378	0.35609907	0.13887486	0.029310921	0.52381599	1.0742266
57	400	0.00025072866	0.0073374031	0.0023731659	0.0055482378	0.003243228	1	0	1	1	1	1	1	0	0.68906615	0.32252812	0.09875308	0.036431737	0.47580645	1.0344519
58	400	0.00025072866	0.040636672	0.0026897353	0.030845377	0.003221305	1	1	1	1	1	1	0	0	0.7703294	0.34035711	0.14693388	0.046037676	0.4793016	1.0281493
59	400	0.0002073686	0.035450248	0.0037428721	0.024495377	0.0043842705	1	1	1	0	1	0	1	0	0.80983644	0.34697526	0.16845804	0.030934909	0.66512893	1.0672119
60	400	0.00030315515	0.047292475	0.0020476395	0.030753003	0.0024741989	1	1	1	1	0	1	1	1	0.7090071	0.34878559	0.090665016	0.051283143	0.54954157	0.92416697
61	400	0.00036654385	0.011073159	0.0025479984	0.0058005967	0.0025764548	1	1	1	1	1	1	1	1	0.72867768	0.32576914	0.13639983	0.034519181	0.50847487	1.0386167
62	400	0.00025072866	0.062296323	0.0020441289	0.036401344	0.0025243301	1	1	1	0	1	1	0	1	0.74775048	0.33984659	0.091373525	0.028622726	0.53384128	1.0815024
63	400	0.00017150707	0.036871404	0.0029168401	0.040343324	0.0038396404	0	1	1	1	1	1	1	0	0.80266075	0.35015723	0.1501989	0.048081744	0.51877729	1.0596004
64	400	0.0002073686	0.012365399	0.0025679384	0.011221853	0.0037157417	1	1	1	1	1	0	1	0	0.72239072	0.33681203	0.11993608	0.038817374	0.40815292	1.043737
65	400	0.00025072866	0.013187684	0.0047942438	0.011770686	0.0043292115	1	1	0	1	1	1	1	0	0.73502075	0.38650513	0.092422527	0.06198271	0.38037056	0.95674442
66	400	0.00025072866	0.02404827	0.0014248263	0.018258607	0.0021914249	1	1	1	1	1	1	1	1	0.78853334	0.33983653	0.12702366	0.046755624	0.40110087	1.062235
67	400	0.00036654385	0.035599761	0.0032727489	0.022476729	0.0030846809	1	1	1	1	1	1	1	0	0.72562468	0.34722792	0.11255735	0.061387913	0.58993306	1.0755829
68	400	0.00011731676	0.025818324	0.0063221156	0.02513523	0.0076685033	0	0	1	1	1	1	0	0	0.82471859	0.38898144	0.10807012	0.058568475	0.55410399	1.0652504
69	400	0.00025072866	0.033026903	0.00299391	0.023434217	0.0034554007	1	1	1	0	1	1	1	0	0.69345908	0.33639562	0.11212425	0.052407339	0.49941272	1.1300336
70	400	0.0002073686	0.025448372	0.0047271878	0.025005731	0.0053582874	1	1	1	0	1	1	0	0	0.71635751	0.36636999	0.11771165	0.042759915	0.78700499	1.104442
71	400	5.4892898e-05	0.045224659	0.0062521255	0.053292523	0.009108255	1	0	1	1	0	1	0	0	0.86518485	0.37066077	0.11989234	0.02660243	0.40358211	0.98995209
72	400	0.00025072866	0.03521744	0.0059802657	0.031664813	0.0068525714	1	1	1	1	1	1	1	0	0.83448519	0.39132355	0.11877666	0.059136918	0.37259605	1.1142034
73	400	0.0002073686	0.0213526	0.0030115786	0.013014611	0.0039713037	1	1	1	0	1	1	1	1	0.7823619	0.35622876	0.13775105	0.046652282	0.65060121	1.1029077
74	400	0.00017150707	0.026026018	0.0025920177	0.015090548	0.0037806221	1	1	1	1	1	1	1	0	0.74232256	0.34468321	0.10512399	0.046656427	0.70227022	1.0600804
75	400	0.00011731676	0.014498815	0.0046828172	0.018294104	0.0052158913	1	1	1	1	1	1	1	0	0.80881833	0.36571426	0.1685995	0.074228266	0.66827526	0.97695904
76	400	0.0002073686	0.018762988	0.0046349187	0.019726368	0.0057059576	1	1	1	1	1	1	0	0	0.78707196	0.35290813	0.10345345	0.035390278	0.43069706	1.0284366
77	400	0.00036654385	0.0329356	0.0038820459	0.02911688	0.0039271101	1	1	1	1	1	1	1	0	0.65765402	0.33151986	0.11807623	0.0506949	0.36789888	1.0164042
78	400	0.00025072866	0.029876757	0.0043304199	0.019695492	0.005250906	1	1	1	1	1	1	1	0	0.76292562	0.37539265	0.12448204	0.041007357	0.62613309	1.0726073
79	400	0.00053585574	0.048786847	0.0040055749	0.031686048	0.0041756594	1	1	1	0	1	1	1	0	0.73463825	0.32373717	0.092223262	0.029177864	0.50552614	1.0581006
80	400	0.00014184729	0.01413702	0.0040770738	0.018506112	0.0055540908	1	0	1	1	1	0	1	0	0.81761129	0.34587241	0.12571457	0.042111666	0.73441259	1.0638567
81	400	0.00014184729	0.025937346	0.0040212213	0.032407437	0.0055892753	1	0	1	1	1	1	1	0	0.8128213	0.36170268	0.11103503	0.028016391	0.45449637	1.0090029
82	400	0.00036654385	0.049280916	0.0052324528	0.045796295	0.005394986	1	1	1	1	0	1	0	0	0.68455252	0.30544331	0.1010138	0.052216946	0.545734	1.0136278
83	400	0.00017150707	0.01147013	0.0029714339	0.012823367	0.0044585027	1	1	1	1	1	0	1	0	0.76766191	0.36643243	0.13837785	0.074724019	0.47199464	1.026645
84	400	0.00014184729	0.018502979	0.0062697907	0.014665904	0.0065362214	1	1	1	0	1	1	1	0	0.83920704	0.35239908	0.10890559	0.035197322	0.54286514	1.1639519
85	400	0.00036654385	0.024629095	0.0043752084	0.014671458	0.0050347043	1	0	1	1	1	1	1	1	0.73788326	0.33594474	0.11397907	0.048472841	0.52314893	1.0644933
86	400	0.00036654385	0.010873198	0.0031800755	0.0072109037	0.0033302356	1	1	1	1	1	1	1	0	0.67597197	0.32282844	0.087213886	0.033131866	0.57083729	0.96632275
87	400	0.00017150707	0.044392043	0.0041563301	0.032754435	0.0048770631	1	1	1	1	1	1	1	0	0.73340087	0.34795752	0.11223285	0.036548346	0.55560468	1.0233577
88	400	9.7028449e-05	0.054042892	0.0060727283	0.056474875	0.0077186841	1	1	1	1	1	0	0	0	0.86279181	0.38862319	0.12182125	0.062166705	0.69840425	1.0043082
89	400	9.7028449e-05	0.033543187	0.0052733893	0.042996084	0.0069166192	1	1	0	0	1	1	1	0	0.84906922	0.36440939	0.12150003	0.037757551	0.27814155	1.1599252
90	400	0.0002073686	0.017513543	0.0040365667	0.018178754	0.0049848041	1	1	1	1	1	1	1	0	0.756342	0.38081693	0.14228592	0.046539413	0.47474169	1.0902928
91	400	0.00017150707	0.013300676	0.0051531159	0.013112638	0.0055371793	1	1	1	1	1	0	1	0	0.79768059	0.36509245	0.11408287	0.078051576	0.36634189	1.0747543
92	400	0.00014184729	0.032609662	0.0025363324	0.020436674	0.0035594986	1	1	1	1	1	1	1	0	0.79229998	0.36142338	0.10972206	0.049517669	0.74062836	0.98414758
93	400	0.00025072866	0.020388291	0.0022638584	0.021525967	0.0031762443	1	1	1	1	1	1	1	1	0.76901003	0.3436859	0.14551169	0.058987521	0.59942684	1.0619171
94	400	0.00036654385	0.026281987	0.0029749843	0.01491564	0.0037025242	1	1	1	1	1	0	1	1	0.62103074	0.31520817	0.10423839	0.043982467	0.53620472	1.0448962
95	400	0.00014184729	0.056716571	0.0037433351	0.040528869	0.0049972206	1	1	0	1	1	1	1	0	0.7633977	0.37671806	0.1195889	0.034390602	0.86665282	0.9373426
96	400	0.00025072866	0.043541475	0.0027028135	0.030412954	0.0030151108	1	1	1	1	1	1	1	1	0.70346595	0.32841768	0.11945677	0.04458176	0.46068592	1.0720028
97	400	0.00014184729	0.025806083	0.0056934497	0.022379027	0.006275393	1	1	1	1	1	1	1	0	0.87366946	0.38803908	0.15180612	0.10072112	0.54894001	0.99887554
98	400	0.00017150707	0.011836471	0.004699835	0.024498091	0.0052567204	1	1	1	1	1	1	1	0	0.7748322	0.32652319	0.11529817	0.030743959	0.64511531	1.0365734
99	400	0.00030315515	0.043622667	0.0036347883	0.025610721	0.0031884116	1	1	1	1	1	1	1	1	0.70117532	0.34912971	0.10406522	0.055540974	0.5393916	1.0048139
100	400	0.00025072866	0.033646357	0.0032601448	0.020313632	0.0038393738	1	1	1	1	1	1	1	0	0.74646191	0.35549015	0.14937374	0.07828942	0.76158254	1.0668586
101	400	0.0002073686	0.058713034	0.004054508	0.036462032	0.0042299521	1	1	1	1	1	1	0	1	0.72658895	0.34943014	0.10942976	0.042657491	0.64060227	1.0402701
102	400	0.0002073686	0.049269077	0.0036946335	0.037557129	0.0049620709	0	1	1	1	1	1	0	0	0.7410843	0.3421117	0.13818616	0.055059512	0.55100519	1.0165235
103	400	8.024872e-05	0.04695645	0.004128569	0.04146462	0.0056256278	1	1	1	0	1	1	1	0	0.87609628	0.34801665	0.11038596	0.039765035	0.68525062	0.85967478
104	400	0.00017150707	0.012242571	0.0048119026	0.016802068	0.0056485094	1	1	1	1	1	1	1	0	0.75561127	0.3796886	0.11033775	0.032339069	0.43311423	1.0233505
105	400	0.00025072866	0.030248438	0.0029167645	0.020414632	0.0031067701	1	1	1	1	1	1	1	1	0.69352762	0.31118873	0.099175841	0.031757363	0.567206	1.0572602
106	400	0.00017150707	0.042041134	0.0039325291	0.03560965	0.0047393394	1	1	0	1	1	1	1	0	0.8251252	0.37933682	0.1160269	0.04003732	0.88645712	1.0521195
107	400	0.0002073686	0.010639841	0.0017771209	0.011708546	0.0025026876	1	1	1	1	1	1	1	1	0.72602355	0.33186569	0.11719424	0.052186092	0.52404055	1.0354577
108	400	0.0002073686	0.017286434	0.0042759067	0.014519491	0.0055048353	1	1	1	1	1	1	1	0	0.83016251	0.38298598	0.13529699	0.052908342	0.53426803	1.0469249
109	400	0.00017150707	0.038036294	0.0059952936	0.024618296	0.0060576766	1	0	1	1	1	1	1	0	0.71543795	0.33571243	0.1025012	0.063882123	0.72101302	1.0784748
110	400	0.00011731676	0.015333044	0.0070092367	0.025063446	0.0076042492	1	1	1	1	1	0	0	0	0.79296954	0.37300199	0.1470818	0.044769102	0.66608885	1.0246986
111	400	0.00025072866	0.041104495	0.0027423056	0.025108006	0.0036543182	1	0	1	1	1	1	1	1	0.71534818	0.33972498	0.13565549	0.055958842	0.51337564	1.0499862
112	400	0.00025072866	0.025211377	0.0043733991	0.017292735	0.0045548475	1	1	1	1	1	0	1	1	0.75769869	0.3466812	0.13391956	0.041204116	0.55220612	1.0284336
113	400	0.00025072866	0.011672615	0.0041686924	0.025164449	0.0037524001	1	1	1	1	1	1	1	1	0.75783668	0.33177422	0.11395251	0.054018705	0.64759368	0.90873447
114	400	0.0002073686	0.010760589	0.0029105375	0.011272357	0.0037331012	1	1	1	1	1	1	1	0	0.74910417	0.34863646	0.10533774	0.045491406	0.52912651	1.0301287
115	400	0.00017150707	0.024954539	0.0057993528	0.022135536	0.0066736092	1	1	0	0	1	0	1	0	0.78398575	0.37776279	0.10662248	0.048516824	0.33246526	1.1761593
116	400	0.00030315515	0.043426122	0.0042528546	0.027810677	0.0053565658	1	1	1	1	1	1	1	1	0.69510559	0.33396532	0.13012946	0.056392475	0.5909482	1.072508
117	400	0.00030315515	0.019543361	0.0038715611	0.01005936	0.0046489686	1	1	1	1	1	1	1	0	0.83861041	0.34136828	0.17750927	0.07996045	0.53702038	1.0627082
118	400	0.00014184729	0.018927328	0.0045898217	0.01970135	0.0054627029	1	1	1	0	1	1	1	0	0.8276843	0.34245601	0.11572224	0.038476061	0.37585803	1.0928752
119	400	0.00014184729	0.032172566	0.0054030051	0.040429035	0.0064797714	1	1	1	1	1	1	0	0	0.83439162	0.38097836	0.14011437	0.075254903	0.33644637	1.12114
120	400	0.00025072866	0.015380162	0.0021296385	0.013587332	0.0025521758	1	1	1	1	1	1	1	0	0.72948471	0.36346974	0.16362327	0.044607439	0.42823202	0.95405118
121	400	0.00030315515	0.016122245	0.0025765312	0.014498429	0.0029420163	1	0	1	1	1	1	1	1	0.67748761	0.32804561	0.11105682	0.053638686	0.47528594	1.0083262
122	400	0.00030315515	0.067321034	0.0017273296	0.044260734	0.0023922316	1	1	1	1	1	1	0	1	0.72238104	0.34723023	0.10585497	0.061556807	0.69339984	1.0760451
123	400	0.00025072866	0.0099745176	0.0038402837	0.015499638	0.0041990265	1	1	1	1	1	1	1	0	0.72500856	0.36830259	0.10529851	0.056852628	0.44134773	1.0152981
124	400	0.0002073686	0.027226954	0.0067260937	0.024199478	0.0065605771	1	1	1	1	1	1	1	0	0.69064763	0.34590383	0.10643283	0.042271171	0.62608145	1.0526601
125	400	0.0002073686	0.016300319	0.0029412753	0.017241626	0.0037538716	1	0	1	1	1	1	1	0	0.78147006	0.34212446	0.12900181	0.059729981	0.49455683	1.1026677
126	400	0.0002073686	0.015873049	0.0035861004	0.01391339	0.003860604	1	0	1	1	1	1	1	1	0.82635681	0.37033278	0.11975284	0.044371794	0.53331306	1.0219204
127	400	0.00014184729	0.013320467	0.0055009034	0.011864815	0.0057256153	1	1	1	1	1	1	1	0	0.79781144	0.40153653	0.12064358	0.039050089	0.45285597	0.96930231
128	400	0.00030315515	0.046036774	0.0028802072	0.023482058	0.0033043601	1	1	1	1	1	1	1	1	0.67799076	0.33090283	0.11509725	0.049704182	0.70501415	1.0246675
129	400	0.00017150707	0.03597195	0.0052253294	0.01915697	0.0062606837	1	0	1	0	1	1	1	0	0.7766919	0.35709031	0.13226569	0.066536927	0.55007429	1.1550536
130	400	0.00014184729	0.015208863	0.0034641257	0.016664631	0.0040459495	1	1	1	1	1	1	1	0	0.81248702	0.33966863	0.14856092	0.052711256	0.46657808	1.0194977
131	400	0.00014184729	0.020208437	0.0057225899	0.025895358	0.0072202991	1	1	1	1	1	0	1	0	0.89419395	0.384229	0.18057815	0.073905567	0.70644103	0.88602275
132	400	0.00011731676	0.0090226841	0.0046366791	0.010368854	0.0054215245	1	1	1	0	1	1	1	0	0.79760459	0.36641896	0.17171887	0.037127079	0.45652875	1.1779152
133	400	0.00025072866	0.012878137	0.0040794775	0.0081194246	0.0050758827	1	1	1	1	1	1	1	0	0.68850736	0.32916059	0.11718661	0.056064942	0.61855913	0.9852368
134	400	0.00017150707	0.01859477	0.0024474632	0.018621143	0.0037798675	1	1	1	0	1	1	1	0	0.77174056	0.33332384	0.1106121	0.043324233	0.68037754	1.0975419
135	400	0.00017150707	0.061586635	0.0034191005	0.065006413	0.0041801132	1	1	0	1	1	1	0	0	0.80180917	0.35601782	0.14422645	0.049057332	0.14130644	1.0835035
136	400	0.00025072866	0.04725309	0.0034077933	0.028671931	0.0043410768	1	1	1	1	1	1	1	1	0.81011378	0.38102263	0.1112822	0.02383005	0.70839506	0.9771226
137	400	0.00017150707	0.014826929	0.0035144634	0.014227842	0.0039730423	1	1	1	1	1	1	1	0	0.82782773	0.3623649	0.1380078	0.038124065	0.58969101	1.065571
138	400	0.00014184729	0.015311283	0.0042553784	0.021208287	0.0051724187	1	1	1	1	1	1	1	0	0.77363449	0.33024637	0.11200024	0.049490049	0.63806307	0.93452189
139	400	0.00036654385	0.04533566	0.002225713	0.026742673	0.0029471442	1	1	1	1	1	1	1	1	0.73192306	0.36276488	0.11503442	0.034067768	0.54281076	0.99167255
140	400	0.00017150707	0.03714968	0.0028524628	0.030849842	0.0037673266	1	1	1	0	1	1	0	0	0.75947733	0.34594709	0.13509093	0.036548184	0.70726574	1.0811167
141	400	9.7028449e-05	0.019804936	0.005210894	0.021411398	0.0062373496	1	1	1	1	1	1	1	0	0.87876329	0.38756196	0.1163334	0.056816078	0.68799037	0.95883277
142	400	0.00017150707	0.026303634	0.0032729146	0.039658239	0.0045095945	1	1	1	1	0	1	1	0	0.78733945	0.35867681	0.13846195	0.059603031	0.42143585	1.0689901
143	400	0.00017150707	0.02642463	0.0032074172	0.012249328	0.0038731377	1	1	1	1	1	1	1	0	0.7973043	0.34294604	0.1320846	0.044121435	0.62669364	1.0711715
144	400	0.0002073686	0.032733412	0.0052507927	0.01890949	0.005827909	1	1	1	1	1	1	1	0	0.75705803	0.35437392	0.11400359	0.038747825	0.73897398	1.0446923
145	400	0.00025072866	0.017847351	0.0043179189	0.016435565	0.0046042691	1	1	1	1	1	1	1	1	0.82040086	0.38678355	0.16103746	0.066641985	0.39039595	0.99913423
146	400	0.00014184729	0.025949021	0.0063870643	0.024055358	0.0067276629	1	0	1	1	1	0	1	0	0.77671403	0.32798302	0.13547988	0.052623633	0.5454271	1.0564344
147	400	0.0002073686	0.03123185	0.0048045993	0.041553743	0.0058432423	0	1	0	1	1	1	0	0	0.9288047	0.38694396	0.15052138	0.063239314	0.87552071	0.95721467
148	400	0.00017150707	0.035210436	0.0047071841	0.02240787	0.0051778801	1	0	1	1	1	1	1	0	0.80981346	0.36286646	0.121307	0.030192675	0.61713213	1.0032185
149	400	0.00025072866	0.029258938	0.0023937191	0.02223324	0.002881126	1	1	1	1	1	1	1	0	0.75695671	0.36107958	0.11860085	0.055232605	0.54452665	0.94358572
150	400	0.00030315515	0.0277279	0.0035179659	0.025974792	0.0040896123	1	1	1	1	1	1	1	0	0.70490915	0.34277967	0.11442622	0.043200706	0.3858037	1.0048024
151	400	0.00017150707	0.017009374	0.0040507011	0.026100275	0.0047107861	0	0	1	1	1	0	1	0	0.78248834	0.35457117	0.094251835	0.050514	0.45380702	0.93981621
152	400	0.0002073686	0.019675247	0.003661703	0.022123991	0.0046521383	1	1	1	1	1	1	1	0	0.7734611	0.33281632	0.11216922	0.040075248	0.57100845	0.98800986
153	400	4.539993e-05	0.035047989	0.010587027	0.053058339	0.012095843	1	0	1	1	1	1	0	0	0.89624539	0.3750281	0.14142555	0.064232885	0.32477134	1.0051271
154	400	0.0002073686	0.016961664	0.0042765923	0.012206258	0.0044911093	1	1	1	0	1	0	1	0	0.73312468	0.28980651	0.098751879	0.022043303	0.70086151	0.91376391
