rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
30	800	0.0092461845	0.028375342	0.0047281438	0.024901748	0.01169737	1	1	1	1	1	1	1	0	0.93492486	0.62932047	0.14829997	0.12455277	0.54051825	0.99564501
31	800	0.0063247097	0.064079515	0.0067993265	0.059933746	0.011347937	1	1	1	1	1	1	1	1	1.2613146	0.65061254	0.21241364	0.11973568	0.48166783	1.0143912
32	800	0.01117953	0.054209407	0.014298883	0.044689435	0.016119482	1	0	1	1	1	1	1	1	1.0612056	0.59413267	0.18518934	0.12092838	0.47281423	0.79473829
33	800	0.0076471846	0.16881462	0.0046045291	0.16224547	0.0061604813	1	1	0	1	1	1	0	1	1.0677257	0.64652254	0.18147142	0.1263077	1.1566427	0.99793781
34	800	0.01117953	0.069562043	0.015688527	0.047336592	0.019872063	1	1	1	1	1	1	1	1	1.0910787	0.65350027	0.18306507	0.12555611	0.64505299	0.9585227
35	800	0.0063247097	0.079880811	0.014329377	0.070517204	0.016756818	1	0	1	1	1	1	1	1	1.2279318	0.65423111	0.20497825	0.12507571	0.81639904	0.93724251
36	800	0.0063247097	0.083620032	0.0034965922	0.06368611	0.0069794214	1	1	1	1	1	1	1	1	1.2513782	0.67168497	0.23715659	0.12836125	0.4970906	1.1842456
37	800	0.034929261	0.16321604	0.0034656355	0.16737411	0.0096202663	1	1	0	0	0	1	0	1	0.81976769	0.48523302	0.14862581	0.10490279	1.1192895	1.2382021
38	800	0.0063247097	0.032093046	0.0069365369	0.025954453	0.010686506	1	1	1	1	1	1	1	1	1.1265247	0.64078819	0.20597459	0.11918316	0.37128584	1.0477537
39	800	0.0076471846	0.047221773	0.0049407369	0.027555912	0.01013467	1	1	1	1	1	1	1	1	1.154839	0.6423778	0.19936669	0.13463905	0.70258588	1.06449
40	800	0.01117953	0.060360938	0.0039833568	0.030602294	0.0071465481	1	1	1	1	1	1	1	1	1.052164	0.5651873	0.19670578	0.098599436	0.76144527	0.99612977
41	800	0.01117953	0.043009007	0.012345815	0.030317092	0.015782671	1	1	1	1	1	1	1	1	1.1949182	0.6242291	0.17733448	0.10582307	0.8377855	1.125337
42	800	0.019760888	0.071261303	0.0055558793	0.083937255	0.0055864334	1	1	1	1	1	1	1	1	1.0725474	0.54048512	0.13998756	0.1119527	0.77206832	1.1089765
43	800	0.0035781428	0.041020286	0.0059147749	0.044396345	0.007668822	1	1	1	1	1	1	1	1	1.3033651	0.71517706	0.27422197	0.13264138	0.68083956	1.0109292
44	800	0.0092461845	0.012424975	0.0051258887	0.012544595	0.00745756	1	1	1	1	1	1	1	1	1.1260009	0.58440103	0.18512789	0.10249649	0.64793814	0.96628271
45	800	0.0063247097	0.048845521	0.0062798125	0.055931224	0.0069448672	1	1	0	1	1	1	1	1	1.1132513	0.64949848	0.18688774	0.13064881	0.97314256	0.89397306
46	800	0.0063247097	0.065061222	0.0071529642	0.062064032	0.0099069686	1	1	0	1	0	1	0	1	1.1529904	0.65635149	0.16002184	0.12242955	1.086872	0.87912848
47	800	0.0029593524	0.056788918	0.0085890405	0.034955637	0.012545538	1	1	1	1	1	1	1	1	1.2577603	0.78421543	0.23175254	0.13843434	0.91995717	1.046668
48	800	0.013517131	0.036819746	0.0063536306	0.034310287	0.0092712611	1	1	1	1	0	1	1	1	0.91535869	0.52024847	0.14500679	0.098332237	0.53256254	1.0646689
49	800	0.0035781428	0.021590698	0.0072263207	0.050145082	0.011299109	1	1	1	1	1	1	1	1	1.2443942	0.6939554	0.21618118	0.12910563	0.75222762	1.0939648
50	800	0.013517131	0.024635147	0.0071551763	0.046099444	0.0088811497	1	1	1	1	1	1	1	0	0.95953022	0.54235077	0.16619668	0.095494295	0.31239054	1.066149
51	800	0.0092461845	0.045296263	0.0033558743	0.053913521	0.0046249238	1	1	1	1	0	1	1	1	1.1723268	0.64821515	0.19860328	0.11949878	0.44930384	0.88590289
52	800	0.016343516	0.029408138	0.02091522	0.041328356	0.026805219	1	1	1	0	1	0	1	1	1.0442462	0.5925563	0.14347172	0.11613861	0.49244567	0.73445795
53	800	0.0063247097	0.080173269	0.0045501625	0.051589827	0.0091534645	1	1	1	1	1	1	1	1	1.1821544	0.60961407	0.21807455	0.14083412	0.7875128	0.97537263
54	800	0.019760888	0.018831234	0.0037302073	0.027244667	0.0080602795	1	1	1	1	1	1	1	1	1.0383031	0.5355568	0.16754413	0.10253682	0.33269779	1.0876262
55	800	0.013517131	0.057334038	0.0029771204	0.041536659	0.0038837574	1	1	1	1	0	1	1	1	0.97828152	0.59143342	0.18961127	0.10136814	0.76858217	0.98585887
56	800	0.0029593524	0.049926497	0.005403827	0.050781641	0.0066925188	1	1	1	1	1	1	1	1	1.4208066	0.72783655	0.31103587	0.12391747	0.4402863	1.1721932
57	800	0.0035781428	0.055276839	0.0089020073	0.052476134	0.011875498	1	1	0	1	1	1	1	0	1.3259576	0.79425999	0.21994976	0.14408297	1.0474054	1.0655952
58	800	0.0063247097	0.035902986	0.0042170313	0.032502958	0.0070128622	1	1	1	1	1	1	1	1	1.1861993	0.64546762	0.21355571	0.13524905	0.89401641	1.2180226
59	800	0.016343516	0.067094447	0.020539449	0.058410762	0.026547764	0	0	1	1	1	0	1	1	1.0813027	0.61594305	0.17535211	0.10151093	0.5129025	0.91943933
60	800	0.0052309386	0.034954678	0.003355903	0.034215914	0.0062597835	1	1	1	1	1	1	1	1	1.1888232	0.61660109	0.21998443	0.16284456	0.62655496	1.2252176
61	800	0.023892822	0.040482622	0.012117969	0.068533232	0.013775603	1	1	1	1	0	1	1	1	1.0132374	0.54038938	0.12783486	0.11289432	0.4894919	0.93375799
62	800	0.016343516	0.034109358	0.0022445278	0.028000092	0.0045814417	1	1	1	1	1	1	1	1	0.96281654	0.52338832	0.14637696	0.10093846	0.54208032	1.0898464
63	800	0.0076471846	0.057880117	0.0096379741	0.044909925	0.011691594	1	1	1	1	1	1	1	1	1.1397529	0.60124979	0.20279092	0.12117851	0.59297242	1.1064207
64	800	0.0076471846	0.034705841	0.0077441295	0.04184377	0.013819974	1	1	1	1	1	1	1	1	1.2098613	0.64120814	0.19849856	0.12258475	0.79759587	1.1792022
65	800	0.0092461845	0.030079202	0.0090242795	0.037631402	0.011837208	1	1	1	1	1	1	1	1	1.0248208	0.61085356	0.17515025	0.15416916	0.45262261	0.73030692
66	800	0.0076471846	0.069930828	0.0055199512	0.056191388	0.0085602107	1	1	1	1	1	1	1	1	1.1955383	0.58938582	0.23927145	0.14203156	0.59357269	1.1493481
67	800	0.013517131	0.053322371	0.011112244	0.052523725	0.019422436	1	1	1	1	0	1	1	1	1.049437	0.59621544	0.16483149	0.11342062	0.51388523	0.910049
68	800	0.0024475733	0.090635163	0.0075253422	0.08848261	0.011980081	1	1	1	1	1	1	1	1	1.4939102	0.8728805	0.29628086	0.17059735	0.5848986	0.87854885
69	800	0.0029593524	0.05303756	0.0064554377	0.039078401	0.0098138418	1	1	1	1	1	1	1	1	1.3552344	0.77198725	0.19407288	0.11889581	0.62504331	1.0241776
70	800	0.0063247097	0.036465475	0.0043558344	0.03668134	0.0076848671	1	1	1	1	1	1	1	1	1.1870305	0.60559202	0.23027954	0.11038166	0.53154262	1.0217385
71	800	0.0092461845	0.031347938	0.0063513706	0.026728905	0.011306989	1	1	1	0	1	1	1	1	1.0543883	0.60126686	0.16791613	0.12386391	0.52316992	1.3138652
72	800	0.00432632	0.085420796	0.0093443708	0.089098717	0.014387853	1	1	1	1	1	1	1	1	1.2136901	0.68553799	0.20795379	0.12882102	0.29786507	1.0901859
73	800	0.0020242993	0.012437868	0.0028514861	0.024650206	0.0063144577	1	1	1	1	1	1	1	1	1.388576	0.76307638	0.26004711	0.14301253	0.7512349	1.1666484
74	800	0.0052309386	0.055612319	0.0040810985	0.077455873	0.0061324265	1	1	1	1	1	1	1	0	1.2379194	0.66772361	0.19526884	0.098094784	0.37043693	1.0594674
75	800	0.0063247097	0.035984595	0.0076334363	0.023859308	0.0089161092	1	1	1	1	1	1	1	1	1.0798965	0.64571322	0.18053969	0.15708191	0.61740018	0.96908164
76	800	0.0092461845	0.033752857	0.0043509952	0.035852042	0.0067490918	1	1	1	1	1	1	1	1	1.0618356	0.55582342	0.18285454	0.12398666	0.39390876	1.0365281
77	800	0.0076471846	0.031396545	0.009520583	0.027824681	0.015344077	1	1	1	1	1	1	1	1	1.1088977	0.62351179	0.18657488	0.1449555	0.49852333	0.88238378
78	800	0.00432632	0.087810531	0.0055576258	0.08290345	0.0083098181	1	1	1	1	1	1	1	1	1.3364922	0.69755839	0.27676179	0.1283376	1.0050584	1.0254017
79	800	0.00432632	0.025087867	0.007734501	0.031264032	0.010052175	1	1	1	1	1	1	1	1	1.1841174	0.68138113	0.19214363	0.11241113	0.55481788	1.1209761
80	800	0.0013846907	0.038361286	0.015053138	0.039246219	0.01426106	1	1	1	1	1	1	1	0	1.5316492	0.83091481	0.27143104	0.16740369	0.65654942	1.044733
81	800	0.00432632	0.032235104	0.007469438	0.034934351	0.0075951359	1	1	1	1	1	1	1	1	1.1874989	0.69038678	0.20989818	0.13048907	0.34595186	1.0395381
82	800	0.00432632	0.034405376	0.0080025561	0.059288059	0.011111403	1	1	1	1	1	1	1	1	1.2392519	0.70099209	0.21232551	0.13364141	0.32632455	1.0708534
83	800	0.0076471846	0.079941138	0.013074452	0.070799434	0.015832953	1	0	1	1	1	1	1	0	1.1566321	0.6177943	0.17665397	0.12536919	0.80933021	0.87143012
84	800	0.00432632	0.085527988	0.0057033324	0.081839357	0.0094255552	1	1	0	1	1	1	0	1	1.2201739	0.70546962	0.19521759	0.13042373	1.139391	0.91422928
85	800	0.0092461845	0.071141392	0.008205429	0.083401597	0.010647019	1	1	1	1	0	1	1	1	1.2341691	0.61400162	0.19416573	0.13469959	0.60949018	0.93468881
86	800	0.00432632	0.02477025	0.016881776	0.036438139	0.023488959	1	1	1	1	1	1	1	0	1.2113227	0.6999265	0.22820112	0.12629218	0.41316759	0.99978588
87	800	0.013517131	0.066311584	0.0084505166	0.036963489	0.012019985	1	1	1	1	1	1	1	1	0.98886507	0.56295581	0.16606286	0.10155406	0.72334314	1.0009652
88	800	0.0016742247	0.096270924	0.0082992493	0.092514794	0.011276978	1	1	0	1	1	1	1	1	1.4754992	0.81247414	0.218849	0.14079185	1.0726764	1.2392592
89	800	0.023892822	0.041618676	0.0034862054	0.053122006	0.0058805978	1	1	1	1	0	1	0	1	0.91872459	0.48211609	0.15981834	0.1006163	0.49312513	1.100409
90	800	0.0092461845	0.07700978	0.0083870213	0.058216821	0.011536756	1	1	1	1	1	1	1	1	1.0710241	0.6252783	0.16553149	0.12050732	0.47654665	0.98439333
91	800	0.0029593524	0.04587637	0.0068921214	0.046075577	0.0086522859	1	1	1	1	1	1	1	1	1.1806798	0.64610685	0.20774473	0.14427527	0.33190781	1.0395917
92	800	0.01117953	0.04515151	0.0029482992	0.035442192	0.0049509402	1	1	1	1	1	1	1	1	0.96582785	0.55320625	0.15054909	0.11055801	0.54015206	1.0702868
93	800	0.01117953	0.047843749	0.0037225477	0.043032333	0.0074315492	1	1	1	1	1	1	1	1	1.2532719	0.53326989	0.20921886	0.10845691	0.34818831	1.0326108
94	800	0.01117953	0.05986223	0.0044327974	0.050968258	0.0055921789	1	1	1	1	1	1	1	1	1.0904052	0.60498524	0.15546152	0.1202981	0.52190414	0.97162025
95	800	0.0092461845	0.065187307	0.0086150946	0.043375984	0.011626275	1	1	1	1	1	1	1	1	1.1068372	0.61409115	0.17081418	0.11722301	0.82491293	1.09704
96	800	0.0092461845	0.085617811	0.0080568937	0.059899935	0.011158637	1	1	1	1	0	1	1	1	1.1371223	0.61843583	0.17298175	0.11138371	0.69532582	1.0470075
97	800	0.0024475733	0.19435251	0.017491856	0.17504927	0.021319557	0	1	1	1	1	1	1	1	1.5402918	0.80415552	0.26539321	0.14944258	0.97744246	1.1088645
98	800	0.0052309386	0.058499232	0.0039805924	0.053907828	0.0048236652	1	1	1	1	1	1	1	1	1.1967278	0.65208502	0.22435686	0.13131691	0.66141371	0.98449776
99	800	0.0052309386	0.039853436	0.010659836	0.038419084	0.016298538	1	1	1	1	1	1	1	1	1.1892409	0.63664135	0.22320104	0.1272153	0.89014611	0.75117944
100	800	0.0035781428	0.085878188	0.0085133523	0.10840734	0.014665686	1	1	1	1	1	1	0	1	1.3784145	0.64652871	0.2168515	0.16262637	0.76643604	1.1185506
101	800	0.01117953	0.070231159	0.0063711138	0.051818496	0.0076007779	1	1	1	1	1	1	1	1	1.1956372	0.60298659	0.17761494	0.10487685	0.85004535	0.94053838
102	800	0.01117953	0.029809349	0.0087367622	0.044863367	0.011919543	1	1	1	1	1	1	1	1	1.1205053	0.62117951	0.22528869	0.12640299	0.30400063	0.9798007
103	800	0.0063247097	0.031308805	0.0045808896	0.043704484	0.0043803111	1	1	1	1	1	1	1	1	1.2782437	0.69644852	0.21936153	0.15400233	0.56971214	1.0002281
104	800	0.0035781428	0.045017903	0.0052534093	0.043322774	0.0071094423	1	1	1	1	1	1	1	1	1.3387737	0.72505151	0.23736543	0.14632435	0.62676893	1.0592296
105	800	0.019760888	0.090595191	0.012222403	0.07805388	0.01543374	1	1	1	1	1	1	1	1	0.88182211	0.58563274	0.17218793	0.099592376	0.69136065	0.83485436
106	800	0.0076471846	0.1023204	0.0074609743	0.11747125	0.011631983	1	1	0	1	1	1	1	1	1.2307684	0.63624427	0.18869106	0.13118783	0.1636461	0.82880027
107	800	0.016343516	0.1506144	0.0034236189	0.16701321	0.0046522159	1	1	0	1	0	1	0	1	0.97468021	0.56542373	0.16529134	0.097629257	1.1254573	1.0362404
108	800	0.0063247097	0.053057357	0.013519586	0.040781773	0.020693933	1	1	1	1	1	0	1	0	1.2479149	0.67498919	0.22979353	0.11750816	0.5641268	1.0040478
109	800	0.0063247097	0.060396073	0.012906156	0.072342364	0.014773048	1	1	1	1	0	1	1	1	1.2623751	0.64361568	0.17149871	0.12383069	0.4768997	1.1237392
110	800	0.0063247097	0.018634397	0.0038729175	0.022807312	0.0064488249	1	1	1	1	1	1	1	1	1.1714433	0.6687629	0.23956946	0.1319881	0.49457658	1.0554311
111	800	0.0092461845	0.051914832	0.0040806825	0.037403877	0.0067133928	1	1	1	1	1	1	1	1	1.0987726	0.61842868	0.19289444	0.11612009	0.86365903	1.1060189
112	800	0.0076471846	0.042689929	0.01585754	0.036902653	0.020010756	1	1	1	1	1	1	1	1	1.1863656	0.68326529	0.18575237	0.10886413	0.52949498	0.98589931
113	800	0.0076471846	0.022554207	0.0025790339	0.022697842	0.0041273667	1	1	1	1	1	1	1	1	1.2097091	0.59237158	0.21017837	0.09839426	0.57790868	1.0325532
114	800	0.01117953	0.12292169	0.010091883	0.12629748	0.012207906	1	1	0	1	1	1	1	1	1.0630724	0.5844388	0.17331314	0.10897754	0.94374272	0.95089411
115	800	0.0020242993	0.027085558	0.011651047	0.031247505	0.01519561	1	1	1	1	1	1	1	1	1.3127321	0.73186518	0.24478288	0.1389204	0.56502504	0.90623452
116	800	0.0063247097	0.046334995	0.006256156	0.02734746	0.010832855	1	1	1	1	1	1	1	1	1.2878676	0.65576332	0.20139101	0.12150171	0.73643633	1.0947475
117	800	0.0076471846	0.087689433	0.0065760302	0.075388675	0.0099502311	1	1	1	1	1	1	1	1	1.3071105	0.61212052	0.24846758	0.12342459	0.67685237	0.82653134
118	800	0.019760888	0.022378273	0.0042095683	0.012824737	0.0058639806	1	1	1	1	1	1	1	1	0.99185923	0.48220891	0.14416429	0.07508344	0.56261038	1.0966251
119	800	0.0063247097	0.069642761	0.0075915708	0.060482102	0.010909565	1	1	1	1	1	1	1	0	1.1655558	0.62602964	0.2079687	0.13837819	0.41537246	0.96450234
120	800	0.0076471846	0.067063281	0.0066866412	0.077764297	0.0097502129	1	1	1	1	0	1	0	1	1.254494	0.57918487	0.19293716	0.11226273	0.69772708	1.1023558
121	800	0.0092461845	0.04769763	0.009140586	0.047060102	0.015798583	1	1	1	1	1	1	1	1	1.1640679	0.65425767	0.18447997	0.12068864	0.69814752	0.94370681
122	800	0.0063247097	0.059209778	0.0062278919	0.056297634	0.0087398249	1	1	1	1	1	1	1	1	1.1643475	0.66311131	0.21684272	0.1151981	0.47425189	0.92707008
123	800	0.00432632	0.020208419	0.0035932038	0.017185238	0.0069356959	1	1	1	1	1	1	1	1	1.1751403	0.61911469	0.2049204	0.12764057	0.6552218	1.1205649
124	800	0.0024475733	0.037390338	0.0053239128	0.044567951	0.0076951949	1	1	1	1	1	1	1	1	1.28105	0.73416346	0.20842614	0.14047804	0.24244288	1.0873707
125	800	0.0076471846	0.052961355	0.0087322349	0.049023002	0.00903309	1	1	0	1	1	1	1	1	1.1407339	0.59394812	0.18908459	0.11744545	1.0078188	0.91036282
126	800	0.0029593524	0.098339178	0.0099076866	0.077599612	0.01330002	1	1	1	1	1	1	1	1	1.4880444	0.79803519	0.31848398	0.16281267	1.0592515	0.88041992
127	800	0.01117953	0.02762591	0.0059941993	0.032311715	0.0076590231	1	1	1	1	1	1	1	1	1.0649375	0.62356412	0.16756086	0.13155079	0.59299942	0.89973985
128	800	0.0076471846	0.071805701	0.0032322262	0.066805731	0.0081753229	1	1	1	1	1	1	1	1	1.1488999	0.63088861	0.20588622	0.14032588	0.76078801	1.1860815
129	800	0.0076471846	0.078979027	0.0045890625	0.060129898	0.0054833636	1	1	0	1	1	1	1	1	1.1844353	0.62517263	0.22521433	0.1186688	1.0835508	1.0127872
130	800	0.016343516	0.073556309	0.0053185902	0.049267523	0.0071790823	1	1	1	1	1	1	1	1	0.93092058	0.57006815	0.17595569	0.11635105	0.63424082	0.89284791
131	800	0.0076471846	0.060609108	0.0083208265	0.043560928	0.0082416822	1	1	1	1	1	1	1	1	1.1641748	0.67349198	0.21173302	0.12930499	0.91970298	0.97198639
132	800	0.0063247097	0.089178541	0.0079292093	0.087083776	0.00910753	1	1	1	1	1	1	1	1	1.2814665	0.66519095	0.1952496	0.15034512	0.79809009	0.86435973
133	800	0.0092461845	0.043881297	0.0036001841	0.032006767	0.0068466587	1	1	1	1	1	1	1	1	1.0698534	0.63624397	0.16251228	0.13881106	0.70822912	1.0707673
134	800	0.0063247097	0.18850073	0.0061321812	0.1874186	0.0082091353	1	1	0	1	1	1	0	1	1.3220084	0.68551775	0.22315471	0.14662965	0.072758042	0.95531698
135	800	0.013517131	0.061097799	0.012010887	0.044644822	0.013289237	0	1	1	1	1	1	1	1	1.056019	0.5860066	0.17943669	0.10971408	0.77967403	0.96230789
136	800	0.0063247097	0.096421929	0.018344568	0.091447313	0.02990809	1	1	1	1	0	0	1	0	1.269982	0.65502605	0.20920826	0.11773976	0.79470443	1.1875936
137	800	0.01117953	0.12454021	0.0030246502	0.12131124	0.0059773897	1	1	1	1	1	1	0	1	1.1679576	0.60098011	0.19098293	0.12927828	0.65020975	1.1491941
138	800	0.0092461845	0.047963073	0.0068158094	0.040321139	0.0095886385	1	1	1	1	1	1	1	1	1.114465	0.60818763	0.2050588	0.12610248	0.42911632	1.1029797
139	800	0.013517131	0.049577224	0.012785592	0.029745069	0.015936475	1	1	1	1	1	1	1	1	1.027948	0.57561359	0.18578018	0.12480161	0.57497456	1.0707636
140	800	0.0092461845	0.040357216	0.017132061	0.044051279	0.018802746	1	1	1	1	1	1	1	1	1.1720398	0.62365118	0.20789332	0.15424149	0.32273154	0.78887167
141	800	0.0076471846	0.051457995	0.011445889	0.039306819	0.01423984	1	1	1	1	1	1	1	1	1.1672663	0.68975632	0.17798805	0.18518351	0.68743383	0.63897265
142	800	0.0092461845	0.052387758	0.0070841325	0.037699553	0.010487495	1	1	1	1	1	1	1	1	1.0807325	0.6100749	0.19026441	0.1216684	0.70846622	0.94593186
143	800	0.016343516	0.073636837	0.0033358695	0.067605363	0.003245095	1	1	1	1	0	1	1	1	0.98250582	0.56726539	0.19416824	0.1156916	0.54289909	0.91978612
144	800	0.0092461845	0.031990838	0.010212033	0.034966639	0.014756684	1	0	1	1	1	1	1	0	1.0089678	0.55088881	0.16564527	0.06910319	0.35158575	1.0919988
145	800	0.013517131	0.026268806	0.0043924721	0.019034283	0.006718963	1	1	1	1	1	1	1	1	1.0132889	0.57304095	0.1694935	0.12441035	0.53776947	0.99986312
146	800	0.00432632	0.062825645	0.0046497333	0.054930591	0.0082527495	1	1	1	1	1	1	1	1	1.3219973	0.6592051	0.20749937	0.13114653	0.77511049	0.90882588
147	800	0.0035781428	0.053730924	0.00480068	0.061833618	0.0069948693	1	1	1	1	0	1	1	1	1.3039373	0.71424903	0.2168855	0.14587917	0.94784652	0.87383344
148	800	0.0063247097	0.08870491	0.0085637661	0.059007868	0.013330184	1	1	1	1	1	1	1	1	1.1607535	0.6149509	0.18927045	0.11247414	0.89943276	1.1245403
149	800	0.0076471846	0.085088686	0.0068680821	0.085572912	0.0089882423	0	1	1	1	0	1	1	1	1.076286	0.60764645	0.1947913	0.10241611	0.5768691	0.86505801
150	800	0.0092461845	0.070389481	0.010247711	0.052215134	0.014859676	1	1	1	1	1	1	1	1	1.225887	0.64268027	0.22298916	0.15525387	0.52647682	1.1633487
151	800	0.0092461845	0.080391345	0.019019719	0.066893098	0.024866963	1	1	1	1	1	1	1	1	1.1727162	0.69538424	0.22168005	0.13278979	0.85115689	1.139652
152	800	0.019760888	0.04901834	0.013239754	0.04799507	0.01520724	1	1	1	0	1	1	1	1	1.0042175	0.53272652	0.13039284	0.096966948	0.45651664	0.7698431
153	800	0.0076471846	0.042087975	0.0055508069	0.072698534	0.010494441	1	1	1	1	1	1	1	1	1.2932448	0.61223786	0.27219569	0.11455041	0.18769821	1.1055045
154	800	0.0076471846	0.063891125	0.0041999185	0.062496522	0.0049521934	1	1	1	1	0	1	1	1	1.0674553	0.57907229	0.16048883	0.1023453	0.66732658	0.9130138
155	800	0.0092461845	0.065817713	0.0054528403	0.055148515	0.0079992378	1	1	1	1	1	1	1	1	1.221311	0.59396632	0.21471992	0.11498073	0.72506433	0.87389825
156	800	0.0035781428	0.080585885	0.012571288	0.065288042	0.017767765	1	1	1	1	1	1	1	1	1.3916343	0.78576697	0.25067591	0.16653816	0.91421237	0.80818714
